@ATTRIBUTE scl_mean NUMERIC
@ATTRIBUTE scl_correlation NUMERIC
@ATTRIBUTE scr_mean NUMERIC
@ATTRIBUTE scr_std NUMERIC
@ATTRIBUTE eda_slope NUMERIC
@ATTRIBUTE eda_greater_v NUMERIC
@ATTRIBUTE eda_difference NUMERIC
@ATTRIBUTE eda_mean NUMERIC
@ATTRIBUTE eda_variance NUMERIC
@ATTRIBUTE eda_skewness NUMERIC
@ATTRIBUTE eda_kurtosis NUMERIC

@ATTRIBUTE class {0,1}

@DATA
0.11789,0.99696,0.0030342,0.0010626,-0.00088276,2,-0.00128,0.11983,1.9456e-06,1.1115,1.1115,0
0.11794,0.99722,0.0020815,0.001077,-0.0011265,2,-0.00128,0.11951,9.3499e-07,0.92172,0.92172,0
0.11798,0.99655,0.0017832,0.0012665,-0.0035362,2,-0.00128,0.11951,9.3499e-07,0.92172,0.92172,0
0.11802,0.99705,0.0014408,0.0011709,-0.0026471,1,-0.00257,0.11951,9.3499e-07,0.92172,0.92172,0
0.11806,0.99661,0.00096981,0.00030886,0.0015448,1,0.00128,0.1194,5.4613e-07,0.05482,0.05482,0
0.11809,0.99664,0.0013062,0.0005026,0.0015059,1,0.00128,0.11962,3.9719e-07,0.70711,0.70711,0
0.11813,0.99655,0.0014316,0.00037249,0.00066207,1,0,0.11972,4.3442e-07,0.33806,0.33806,0
0.11816,0.99705,0.0013537,0.00046349,-0.00037647,1,0,0.11983,4.4684e-07,-1.6257e-13,-1.6257e-13,0
0.11819,0.9913,0.0012924,0.00049203,-0.0015448,0,-0.00128,0.11983,4.4684e-07,-3.2508e-14,-3.2508e-14,0
0.11822,0.99083,0.0010032,0.00020396,-5.2155e-17,0,0,0.11983,4.4684e-07,3.2508e-14,3.2508e-14,0
0.11825,0.9913,0.000957,0.00012705,4.8611e-17,0,0,0.11994,4.3442e-07,-0.33806,-0.33806,0
0.11829,0.99705,0.0012264,0.00049438,0.0015059,1,0.00128,0.12004,3.9719e-07,-0.70711,-0.70711,0
0.11832,0.99655,0.0015217,0.00066431,0.0022069,1,0.00128,0.12015,3.3513e-07,-1.1547,-1.1547,0
0.11835,0.99705,0.0018166,0.0004949,0.0015059,1,0.00128,0.12026,2.4824e-07,-1.7889,-1.7889,0
0.11838,0.99655,0.0020884,0.0001296,9.7464e-18,0,0,0.12047,3.0023e-07,0.023827,0.023827,0
0.1184,0.99015,0.0020413,0.00020799,-2.9579e-17,0,0,0.12047,3.0023e-07,0.023827,0.023827,0
0.11843,0.98724,0.0017612,0.00047708,-0.0015448,0,-0.00128,0.12047,3.0023e-07,0.023827,0.023827,0
0.11846,0.99015,0.0016875,0.00044782,-0.00037647,1,0,0.12047,3.0023e-07,0.023827,0.023827,0
0.11849,0.99655,0.0016512,0.00039757,0.00066207,1,0,0.12058,4.3871e-07,0.20018,0.20018,0
0.11852,0.99705,0.0016912,0.00041953,0.0015059,1,0.00128,0.12047,6.0045e-07,0.013479,0.013479,0
0.11854,0.99553,0.0018665,0.0001409,7.3811e-17,0,0,0.12047,6.0045e-07,0.013479,0.013479,0
0.11857,1,0.0019709,0.00014573,3.8607e-17,0,0,0.12036,7.3737e-07,0.085598,0.085598,0
0.1186,0.99553,0.0021426,0.00041104,0.0015569,1,0.00129,0.12036,7.3737e-07,0.085598,0.085598,0
0.11862,0.99015,0.002197,0.00038529,0.00037941,1,0,0.12026,8.4947e-07,0.23675,0.23675,0
0.11865,0.98724,0.0021308,0.00048662,-0.00066724,1,0,0.12037,1.0378e-06,0.14661,0.14661,0
0.11868,0.98724,0.0021377,0.00048684,-0.0015176,0,-0.00129,0.12037,1.0378e-06,0.14661,0.14661,0
0.1187,0.98724,0.0020601,0.00037425,0.0015569,1,0.00129,0.12015,9.3674e-07,0.42261,0.42261,0
0.11873,0.98724,0.0017634,0.00065684,-0.0011265,1,-0.00128,0.12005,9.9919e-07,0.63175,0.63175,0
0.11875,0.98724,0.0013995,0.0010892,-0.0028741,1,-0.00128,0.12015,1.2375e-06,0.49711,0.49711,0
0.11877,0.98724,0.0010597,0.00097943,-0.0030235,0,-0.00257,0.12037,1.9363e-06,0.61486,0.61486,0
0.1188,0.98735,0.00072042,0.00044237,0.0015448,1,0.00128,0.12026,1.7482e-06,0.86104,0.86104,0
0.11882,0.99476,0.00074367,0.00046053,0.00037647,1,0,0.12037,1.6359e-06,0.74511,0.74511,0
0.11885,1,0.0012895,0.00065686,0.0024397,2,0.00257,0.12047,1.4988e-06,0.66008,0.66008,0
0.11887,0.99476,0.0015432,0.00059854,0.00075588,1,0,0.12058,1.3368e-06,0.6232,0.6232,0
0.11889,0.99655,0.0013288,0.00090606,-0.00066724,1,0,0.12058,1.3368e-06,0.6232,0.6232,0
0.11891,0.99476,0.0011855,0.0010062,-0.0034,0,-0.00257,0.12069,1.1501e-06,0.67451,0.67451,0
0.11894,1,0.0013109,0.0011977,0.0015569,1,0.00129,0.12058,1.0368e-06,1.0078,1.0078,0
0.11896,0.99476,0.0017668,0.0016968,0.0052853,2,0.00385,0.12058,1.0368e-06,1.0078,1.0078,0
0.11898,0.99655,0.0021809,0.0013537,0.0022069,2,0.00128,0.12069,8.5025e-07,1.3168,1.3168,0
0.119,0.99705,0.0023841,0.0010346,-0.0022735,1,-0.00129,0.12079,6.3885e-07,2.2204,2.2204,0
0.11902,0.99655,0.0020668,0.0010744,-0.0031017,0,-0.00257,0.12058,7.3678e-07,1.839,1.839,0
0.11904,0.99705,0.0015005,0.00025091,6.2983e-18,0,0,0.12058,7.3678e-07,1.839,1.839,0
0.11906,0.99655,0.0013875,8.6323e-05,7.0018e-17,0,0,0.12058,7.3678e-07,1.839,1.839,0
0.11908,0.99705,0.0014033,6.3439e-05,8.4e-17,0,0,0.12079,1.237e-06,1.2646,1.2646,0
0.1191,0.99655,0.0013766,2.395e-05,2.4134e-17,0,0,0.12079,1.237e-06,1.2646,1.2646,0
0.11912,0.99705,0.0013425,7.4085e-05,4.1743e-17,0,0,0.12079,1.237e-06,1.2646,1.2646,0
0.11914,0.99655,0.0013729,0.00011838,1.7211e-18,0,0,0.12111,2.247e-06,1.0739,1.0739,0
0.11916,0.9824,0.0012289,0.00032777,-4.7861e-17,0,0,0.12122,2.235e-06,0.87206,0.87206,0
0.11918,0.97855,0.0011272,0.00032631,-0.0015448,0,-0.00128,0.12122,2.235e-06,0.87206,0.87206,0
0.11919,0.9824,0.0014675,0.0008184,0.0026471,1,0.00257,0.12122,2.235e-06,0.87206,0.87206,0
0.11921,0.99655,0.0016754,0.00093481,0.0019914,1,0,0.12122,2.235e-06,0.87206,0.87206,0
0.11923,0.99705,0.0022027,0.00084392,0.0037735,2,0.00385,0.12122,2.235e-06,0.87206,0.87206,0
0.11925,0.99655,0.0023461,0.00057095,-0.0017724,1,-0.00257,0.12133,1.8991e-06,1.1585,1.1585,0
0.11927,0.99705,0.0020958,0.00063878,-0.00075588,1,0,0.12122,1.6369e-06,1.4853,1.4853,0
0.11929,0.99655,0.0025705,0.0012798,0.0015448,1,0.00128,0.12133,1.5996e-06,1.2976,1.2976,0
0.11931,0.9824,0.0025496,0.0012737,0.00265,1,0.00129,0.12122,1.3376e-06,1.6836,1.6836,0
0.11933,0.97855,0.0024325,0.0014103,-0.0013241,1,0,0.12111,1.6489e-06,1.1344,1.1344,0
0.11934,0.9824,0.0023101,0.0015236,-0.0049088,0,-0.00385,0.12122,1.6365e-06,0.90773,0.90773,0
0.11936,0.99655,0.001526,0.00084622,-0.0015569,0,-0.00129,0.12111,1.052e-06,3.4796e-14,3.4796e-14,0
0.11938,0.9824,0.0010726,6.231e-05,-8.5526e-18,0,0,0.12101,1.0393e-06,0.28365,0.28365,0
0.1194,0.97855,0.0011198,0.00011908,-3.1018e-17,0,0,0.12112,1.052e-06,-5.0002e-14,-5.0002e-14,0
0.11941,0.9824,0.0013555,0.00047841,0.0015176,1,0.00129,0.12122,1.0393e-06,-0.28365,-0.28365,0
0.11943,0.99119,0.0017192,0.00072602,0.0022241,1,0.00129,0.12133,1.0015e-06,-0.58278,-0.58278,0
0.11945,0.99887,0.0019203,0.00054157,0.0015176,1,0.00129,0.12144,9.3849e-07,-0.917,-0.917,0
0.11946,0.99119,0.0016812,0.00096704,-0.0031017,0,-0.00257,0.12144,9.3849e-07,-0.917,-0.917,0
0.11948,0.9824,0.0016909,0.00097216,-0.00075588,1,0,0.12176,2.3925e-06,0.96604,0.96604,0
0.1195,0.97855,0.0018248,0.001154,0.0028741,2,0.00128,0.12176,2.3925e-06,0.96604,0.96604,0
0.11951,0.97619,0.0017464,0.0011681,0.0018824,2,0.00128,0.12176,2.3925e-06,0.96604,0.96604,0
0.11953,0.97855,0.0021459,0.00069195,-0.0013293,2,0,0.12186,1.9315e-06,1.614,1.614,0
0.11954,0.97619,0.0021812,0.0006917,-0.0011265,1,-0.00128,0.12186,1.9315e-06,1.614,1.614,0
0.11956,0.97855,0.0019974,0.00039915,0.0015569,1,0.00129,0.12165,1.9324e-06,1.9464,1.9464,0
0.11957,0.97619,0.0020261,0.00034985,2.1202e-17,0,0,0.12165,1.9324e-06,1.9464,1.9464,0
0.11958,0.97304,0.0020613,0.00034183,-0.0015569,0,-0.00129,0.12154,2.0453e-06,1.9702,1.9702,0
0.11959,0.99705,0.0026409,0.0013122,0.0041382,1,0.00384,0.12144,2.133e-06,2.0431,2.0431,0
0.11961,0.97304,0.0028365,0.0013173,0.0026534,1,0,0.12165,2.8304e-06,1.4151,1.4151,0
0.11962,0.97619,0.0028023,0.0013615,0.00038824,1,0.00129,0.12154,2.9429e-06,1.5006,1.5006,0
0.11963,0.97304,0.002644,0.0015065,-0.0061914,0,-0.00513,0.12197,4.1371e-06,0.99964,0.99964,0
0.11965,0.99705,0.0019086,0.00083519,-0.00037941,1,0,0.12165,2.8304e-06,1.4151,1.4151,0
0.11966,0.99655,0.0013847,0.00023144,-0.00088966,1,-0.00129,0.12165,2.8304e-06,1.4151,1.4151,0
0.11967,0.99705,0.0012287,0.00035161,-0.00037941,1,0,0.12165,2.8304e-06,1.4151,1.4151,0
0.11968,0.99655,0.00098345,0.00048788,-0.0015569,0,-0.00129,0.12186,2.8302e-06,1.1004,1.1004,0
0.11969,0.99705,0.001012,0.00053737,4.1856e-17,0,0,0.12176,2.9929e-06,1.1574,1.1574,0
0.11969,0.95182,0.0015184,0.0011743,0.0046466,1,0.00385,0.12197,2.9429e-06,0.87342,0.87342,0
0.1197,0.97014,0.0019493,0.0011517,0.0011324,1,0,0.12218,2.7928e-06,0.63435,0.63435,0
0.11971,0.95182,0.0028924,0.0010439,0.0042,2,0.00513,0.12218,2.7928e-06,0.63435,0.63435,0
0.11971,0.93076,0.003239,0.00069849,-0.0015029,1,-0.00256,0.1225,2.8286e-06,0.31175,0.31175,0
0.11972,0.91915,0.0028291,0.0011522,-0.00042931,1,0.00129,0.12229,2.5296e-06,0.64065,0.64065,0
0.11973,0.93076,0.0028368,0.0011498,-0.0045176,0,-0.00384,0.12229,2.5296e-06,0.64065,0.64065,0
0.11973,0.95182,0.0024215,0.00069876,0.0015448,1,0.00128,0.12186,1.6361e-06,0.40334,0.40334,0
0.11974,0.97014,0.0020127,0.0006393,-0.0011412,1,-0.00129,0.12176,1.799e-06,0.49513,0.49513,0
0.11974,0.92848,0.0023967,0.00064666,0.00021552,2,0.00128,0.12197,2.3471e-06,0.33805,0.33805,0
0.11975,0.97014,0.002467,0.00068738,0.00075588,1,0,0.12208,2.4349e-06,0.13628,0.13628,0
0.11976,0.92848,0.0022464,0.00078576,1.4352e-15,1,0,0.12186,2.5348e-06,0.43406,0.43406,0
0.11976,0.79212,0.0027774,0.00080569,0.00075,1,0.00128,0.12186,2.5348e-06,0.43406,0.43406,0
0.11976,0.75048,0.0026354,0.00080764,0.00044655,1,-0.00128,0.12176,2.3971e-06,0.64636,0.64636,0
0.11977,0.85749,0.0020992,0.0012158,-0.00075294,1,0,0.12165,2.2346e-06,0.88182,0.88182,0
0.11977,0.91915,0.0018048,0.0014705,-0.0053138,0,-0.00385,0.12176,2.0969e-06,0.78822,0.78822,0
0.11977,0.85749,0.0012213,0.00085848,-0.0015176,0,-0.00129,0.12154,1.4495e-06,1.0157,1.0157,0
0.11978,0.75048,0.0016012,0.0015883,0.0046466,1,0.00385,0.12144,1.5372e-06,1.1405,1.1405,0
0.11978,0.79212,0.0022531,0.001639,0.0041559,1,0.00257,0.12154,1.4495e-06,1.0157,1.0157,0
0.11979,0.92848,0.002333,0.0015286,-0.00066207,1,0,0.12176,1.4988e-06,0.64941,0.64941,0
0.11979,0.79212,0.0022124,0.0016551,-0.0052853,0,-0.00385,0.12186,1.3357e-06,0.61058,0.61058,0
0.11979,0.75048,0.0016845,0.0011962,-0.0015448,1,-0.00128,0.12176,9.0068e-07,-0.0082541,-0.0082541,0
0.1198,0.85749,0.0013492,0.0006432,0.0018971,1,0.00129,0.12165,7.3874e-07,0.064475,0.064475,0
0.1198,0.75048,0.0016502,0.00058682,0.0015569,1,0.00129,0.12176,6.0045e-07,-0.013479,-0.013479,0
0.1198,0.79212,0.001893,0.00012742,4.0046e-17,0,0,0.12176,6.0045e-07,-0.013479,-0.013479,0
0.1198,0.92848,0.0016639,0.00051886,-0.0015569,0,-0.00129,0.12176,6.0045e-07,-0.013479,-0.013479,0
0.11981,0.79212,0.0016667,0.00052115,-0.00037941,1,0,0.12176,6.0045e-07,-0.013479,-0.013479,0
0.11981,0.75048,0.001872,0.00079446,0.0022121,2,0.00128,0.12197,1.1474e-06,0.66057,0.66057,0
0.11981,0.85749,0.0020457,0.00083387,0.0018941,2,0.00129,0.12186,1.3357e-06,0.61058,0.61058,0
0.11982,0.75048,0.0024929,0.00036922,0.00088276,2,0.00128,0.12197,1.1474e-06,0.66057,0.66057,0
0.11982,0.79212,0.0025846,0.00021969,-0.0011294,1,-0.00128,0.12186,1.3357e-06,0.61058,0.61058,0
0.11983,0.92848,0.0022475,0.00052542,-0.00066207,1,0,0.12165,1.3367e-06,0.93121,0.93121,0
0.11983,0.79212,0.0019311,0.00071425,-0.0030235,0,-0.00257,0.12165,1.3367e-06,0.93121,0.93121,0
0.11983,0.75048,0.0015974,0.00052528,-0.00066724,1,0,0.12154,1.1497e-06,1.2734,1.2734,0
0.11984,0.85749,0.0016778,0.00068227,0.00037941,1,0,0.12154,1.1497e-06,1.2734,1.2734,0
0.11984,0.91915,0.0021504,0.0010585,0.0046466,2,0.00385,0.12154,1.1497e-06,1.2734,1.2734,0
0.11985,0.85749,0.0022584,0.00094192,-0.00076471,1,-0.00129,0.12176,1.1986e-06,0.90692,0.90692,0
0.11985,0.91915,0.0022307,0.00097807,-0.0019914,2,0,0.12176,1.1986e-06,0.90692,0.90692,0
0.11985,0.85749,0.0017899,0.0010963,-0.00415,1,-0.00385,0.12186,1.3357e-06,0.61058,0.61058,0
0.11986,0.91915,0.0011047,0.00041999,-0.00066724,1,0,0.12154,8.5181e-07,0.21982,0.21982,0
0.11987,0.93076,0.0011357,0.00047128,3.8893e-16,1,0,0.12165,7.3874e-07,0.064475,0.064475,0
0.11987,0.95182,0.0013178,0.00064039,0.0022241,1,0.00129,0.12176,9.0068e-07,-0.0082541,-0.0082541,0
0.11988,0.97014,0.0015149,0.00059697,0.0015176,1,0.00129,0.12197,8.4947e-07,-0.23675,-0.23675,0
0.11989,0.95182,0.0019035,0.00022763,2.3775e-17,0,0,0.12208,6.3594e-07,-0.15844,-0.15844,0
0.1199,0.99705,0.0021189,0.00037507,0.0015059,1,0.00128,0.12208,6.3594e-07,-0.15844,-0.15844,0
0.11991,0.99655,0.0022399,0.0003922,0.00066207,1,0,0.12219,6.9819e-07,-0.39043,-0.39043,0
0.11992,0.98561,0.0024064,0.00016946,0.0011294,2,0.00128,0.12219,6.9819e-07,-0.39043,-0.39043,0
0.11993,0.99119,0.0021422,0.00067727,-0.0024397,1,-0.00257,0.12229,7.3562e-07,-0.64749,-0.64749,0
0.11995,0.99705,0.0018804,0.00064463,-0.00075588,2,0,0.12229,7.3562e-07,-0.64749,-0.64749,0
0.11997,0.99655,0.0020329,0.00086331,0.00066724,2,0,0.12229,7.3562e-07,-0.64749,-0.64749,0
0.11999,0.99705,0.002162,0.00096403,0.0034,2,0.00257,0.12219,6.9819e-07,-0.39043,-0.39043,0
0.12001,0.99655,0.0023215,0.00077101,-2.1135e-15,1,0,0.12251,7.3232e-07,0.63991,0.63991,0
0.12003,0.99476,0.0024106,0.00066543,-0.0018824,0,-0.00128,0.12251,7.3232e-07,0.63991,0.63991,0
0.12006,0.99553,0.0022744,0.00052599,-9.2868e-17,1,0,0.1224,7.4473e-07,0.92952,0.92952,0
0.12008,0.99015,0.0020659,0.00032876,0.00037647,1,0,0.1224,7.4473e-07,0.92952,0.92952,0
0.12011,0.98724,0.0022814,0.0003551,0.00088276,2,0.00128,0.12229,1.0335e-06,0.27525,0.27525,0
0.12014,0.99015,0.0025242,0.00034461,0.00037647,1,0,0.12229,1.0335e-06,0.27525,0.27525,0
0.12016,0.99655,0.0022611,0.00062713,-8.9557e-16,1,0,0.12219,9.9608e-07,0.57288,0.57288,0
0.1202,0.99705,0.0022379,0.00063879,-0.0018824,0,-0.00128,0.12219,9.9608e-07,0.57288,0.57288,0
0.12023,0.99655,0.0024255,0.0008647,0.0015448,1,0.00128,0.12208,9.3383e-07,0.90481,0.90481,0
0.12026,0.99705,0.0021614,0.00084178,0.00075294,1,0,0.12197,8.4675e-07,1.3008,1.3008,0
0.12029,0.99655,0.0021884,0.00081365,-0.0013241,1,0,0.12208,9.3383e-07,0.90481,0.90481,0
0.12032,0.99705,0.0022286,0.00080275,-0.0015059,1,-0.00128,0.12219,9.9608e-07,0.57288,0.57288,0
0.12035,0.99655,0.0015526,0.00062097,-0.00089483,1,-0.00129,0.12208,6.3594e-07,-0.15844,-0.15844,0
0.12038,0.99705,0.001342,0.00064225,-0.00075588,2,0,0.12219,6.9819e-07,-0.39043,-0.39043,0
0.12041,0.99655,0.0013058,0.00062805,-0.00087759,1,-0.00128,0.12229,7.3562e-07,-0.64749,-0.64749,0
0.12044,0.99705,0.0010858,0.00032856,0.0015176,1,0.00129,0.12229,7.3562e-07,-0.64749,-0.64749,0
0.12047,0.99655,0.0012134,0.00018925,1.6289e-17,0,0,0.12251,4.3442e-07,-0.33806,-0.33806,0
0.12049,0.99705,0.0013175,0.00011767,-2.3549e-17,0,0,0.12261,3.9719e-07,-0.70711,-0.70711,0
0.12053,0.99655,0.00153,0.00051281,0.0015448,1,0.00128,0.12272,3.3513e-07,-1.1547,-1.1547,0
0.12055,0.99015,0.0018497,0.00065426,0.0018824,1,0.00128,0.12272,3.3513e-07,-1.1547,-1.1547,0
0.12058,0.98735,0.0021487,0.00051186,0.0015448,1,0.00128,0.12283,2.4824e-07,-1.7889,-1.7889,0
0.1206,0.99476,0.0024041,9.6379e-05,9.9747e-17,0,0,0.12283,2.4824e-07,-1.7889,-1.7889,0
0.12063,1,0.0024228,7.0072e-05,5.2956e-17,0,0,0.12283,2.4824e-07,-1.7889,-1.7889,0
0.12065,0.99476,0.0023878,2.1759e-05,-1.2378e-17,0,0,0.12283,2.4824e-07,-1.7889,-1.7889,0
0.12067,0.99655,0.0023621,5.4889e-05,3.6866e-17,0,0,0.12283,2.4824e-07,-1.7889,-1.7889,0
0.12069,0.9824,0.0023713,6.8444e-05,2.7702e-17,0,0,0.12293,4.3442e-07,-0.18352,-0.18352,0
0.1207,0.97855,0.0022809,0.00019836,9.9667e-17,0,0,0.12283,5.4613e-07,-0.05482,-0.05482,0
0.12072,0.97619,0.00206,0.0004178,-0.0015059,0,-0.00128,0.12272,6.3302e-07,0.14826,0.14826,0
0.12073,0.97304,0.0019307,0.00040419,-0.00066207,1,0,0.12261,6.9508e-07,0.3818,0.3818,0
0.12074,0.93076,0.0016833,0.0002522,-0.0011294,1,-0.00128,0.12251,7.3232e-07,0.63991,0.63991,0
0.12075,0.91915,0.0016892,0.00026225,0.00088276,2,0.00128,0.12272,1.5267e-06,1.148,1.148,0
0.12076,0.85749,0.0018816,0.0003453,0.00037647,1,0,0.12272,1.5267e-06,1.148,1.148,0
0.12076,0.75048,0.0020788,0.00046442,0.0015448,1,0.00128,0.12272,1.5267e-06,1.148,1.148,0
0.12076,0,0.0024745,0.00043917,0.0015059,1,0.00128,0.12272,1.5267e-06,1.148,1.148,0
0.12076,-0.75048,0.0023152,0.0006967,-0.00088276,1,-0.00128,0.12261,1.5888e-06,1.3037,1.3037,0
0.12076,-0.85749,0.0019906,0.00097328,-0.0022588,1,-0.00128,0.12251,1.626e-06,1.49,1.49,0
0.12075,-0.91915,0.0015369,0.0010413,-0.0030897,0,-0.00256,0.12261,1.8866e-06,1.1612,1.1612,0
0.12074,-0.93076,0.0012343,0.00048209,-3.5225e-17,0,0,0.12261,1.8866e-06,1.1612,1.1612,0
0.12074,-0.99655,0.0018002,0.0013211,0.0046345,1,0.00384,0.12272,1.8246e-06,0.99984,0.99984,0
0.12073,-0.99705,0.0020853,0.0011997,0.0011294,1,0,0.12283,1.7377e-06,0.85964,0.85964,0
0.12071,-0.99655,0.002302,0.00092264,-0.00044138,2,0.00128,0.12293,1.626e-06,0.74298,0.74298,0
0.1207,-0.99705,0.0022251,0.00098515,-0.0041412,1,-0.00384,0.12304,1.4895e-06,0.65727,0.65727,0
0.12069,-0.97304,0.0015057,0.00055157,-0.00066207,1,0,0.12283,8.4402e-07,0.22827,0.22827,0
0.12068,-0.97619,0.0013552,0.00038998,-0.0015059,0,-0.00128,0.12293,7.3232e-07,0.075024,0.075024,0
0.12066,-0.97855,0.0017899,0.0010968,0.0030897,1,0.00256,0.12293,7.3232e-07,0.075024,0.075024,0
0.12065,-0.97619,0.0023256,0.0014061,0.0037647,1,0.00256,0.12293,7.3232e-07,0.075024,0.075024,0
0.12064,-0.97855,0.0027677,0.00096422,0.0015448,1,0.00128,0.12304,5.9578e-07,-1.1255e-13,-1.1255e-13,0
0.12062,-0.9824,0.0029897,0.00061766,-0.0018824,0,-0.00128,0.12315,4.3442e-07,0.18352,0.18352,0
0.1206,-0.99119,0.0027707,0.00060312,-0.0015448,0,-0.00128,0.12304,2.9789e-07,-1.5917e-13,-1.5917e-13,0
0.12059,-0.99887,0.0024751,6.0237e-05,7.4749e-17,0,0,0.12293,1.3653e-07,-3.0151,-3.0151,0
0.12057,-0.99119,0.0024531,4.0057e-05,-2.9401e-17,0,0,0.12283,2.4824e-07,-1.7889,-1.7889,0
0.12055,-0.99705,0.0025096,7.663e-05,-1.7453e-17,0,0,0.12272,3.3513e-07,-1.1547,-1.1547,0
0.12053,-0.99655,0.0024591,0.00014511,1.2252e-17,0,0,0.12272,3.3513e-07,-1.1547,-1.1547,0
0.12051,-0.99705,0.0022476,0.00042837,-0.0015059,0,-0.00128,0.12261,3.9719e-07,-0.70711,-0.70711,0
0.12049,-0.99119,0.0022129,0.00041128,-0.00066207,1,0,0.12251,4.3442e-07,-0.33806,-0.33806,0
0.12048,-0.99887,0.0022262,0.00042948,0.00037647,1,0,0.1224,4.4684e-07,-1.3006e-13,-1.3006e-13,0
0.12046,-0.99119,0.0023137,0.00047474,0.0015448,1,0.00128,0.12261,1.2909e-06,1.5086,1.5086,0
0.12044,-0.99705,0.00253,0.00015899,4.0589e-17,0,0,0.12261,1.2909e-06,1.5086,1.5086,0
0.12042,-0.99655,0.0023072,0.00059259,-0.0015448,0,-0.00128,0.12251,1.3281e-06,1.6931,1.6931,0
0.1204,-0.99705,0.002037,0.00061424,-0.0018824,0,-0.00128,0.12251,1.3281e-06,1.6931,1.6931,0
0.12038,-0.99119,0.0019521,0.00052349,-1.7085e-15,1,0,0.1224,1.3405e-06,1.9245,1.9245,0
0.12037,-0.99887,0.0017755,0.00037031,0.00037647,1,0,0.1224,1.3405e-06,1.9245,1.9245,0
0.12035,-0.99119,0.0016709,0.00052793,-0.00066207,1,0,0.12251,1.3281e-06,1.6931,1.6931,0
0.12033,-0.9824,0.0018386,0.00059781,-0.0015059,0,-0.00128,0.12251,1.3281e-06,1.6931,1.6931,0
0.12032,-0.97855,0.0023219,0.0013645,0.0046345,1,0.00384,0.12229,1.6293e-06,1.3845,1.3845,0
0.1203,-0.97619,0.0024107,0.0013304,0.0011294,1,0,0.1224,1.6419e-06,1.1328,1.1328,0
0.12029,-0.97304,0.0025226,0.0011838,-0.0019862,1,0,0.12229,1.9305e-06,0.88657,0.88657,0
0.12027,-0.98561,0.0025729,0.0011735,-0.0030118,1,-0.00256,0.1224,1.9433e-06,0.65751,0.65751,0
0.12026,-0.99827,0.0019962,0.00042821,0.00066207,1,0,0.12197,1.1501e-06,-0.31321,-0.31321,0
0.12025,-0.98561,0.0020895,0.00050812,0.0011294,2,0.00128,0.12197,1.1501e-06,-0.31321,-0.31321,0
0.12024,-0.95182,0.0024567,0.00041791,0.00066207,1,0,0.12208,1.2375e-06,-0.49711,-0.49711,0
0.12023,-0.97014,0.0021479,0.00073983,1.0703e-15,1,0,0.12197,1.1501e-06,-0.31321,-0.31321,0
0.12022,-0.95182,0.0019251,0.00094286,-0.0037638,0,-0.00257,0.12197,1.1501e-06,-0.31321,-0.31321,0
0.12022,-0.93076,0.0017431,0.00085312,-0.00037941,1,0,0.12186,1.0378e-06,-0.14661,-0.14661,0
0.12021,-0.91915,0.0013556,0.0003318,-0.00022759,1,-0.00129,0.12176,9.0068e-07,-0.0082541,-0.0082541,0
0.1202,-0.93076,0.0015057,0.00038842,0.0022676,2,0.00257,0.12176,9.0068e-07,-0.0082541,-0.0082541,0
0.1202,-0.95182,0.0014992,0.0003994,-0.0017724,1,-0.00257,0.12208,1.2346e-06,0.37503,0.37503,0
0.12019,-0.97014,0.0013979,0.0003446,0.00076176,2,0.00129,0.12197,1.1474e-06,0.66057,0.66057,0
0.12018,-0.95182,0.0017213,0.0007176,0.00066724,2,0,0.12208,9.3383e-07,0.90481,0.90481,0
0.12018,-0.93076,0.001711,0.00071577,0.0018941,2,0.00129,0.12197,8.4675e-07,1.3008,1.3008,0
0.12017,-0.91915,0.0018327,0.00058101,-0.00066207,1,0,0.12219,6.9508e-07,1.6799,1.6799,0
0.12016,-0.85749,0.0019143,0.00051895,-0.0015059,0,-0.00128,0.12219,6.9508e-07,1.6799,1.6799,0
0.12016,-0.91915,0.0015898,0.00020052,8.5333e-17,0,0,0.12208,6.3302e-07,2.224,2.224,0
0.12016,-0.85749,0.00168,0.0003484,3.3887e-17,0,0,0.12219,6.9508e-07,1.6799,1.6799,0
0.12015,-0.91915,0.0021628,0.0008898,0.0030897,1,0.00256,0.12208,9.3383e-07,0.90481,0.90481,0
0.12015,-0.85749,0.0022801,0.00084217,0.00075294,1,0,0.12208,9.3383e-07,0.90481,0.90481,0
0.12014,-0.91915,0.0022647,0.00086471,-0.0013241,1,0,0.12197,1.1474e-06,0.66057,0.66057,0
0.12014,-0.85749,0.0022161,0.00087845,-0.0030118,0,-0.00256,0.12197,1.1474e-06,0.66057,0.66057,0
0.12013,-0.91915,0.0020066,0.00053055,0.0015448,1,0.00128,0.12187,7.3737e-07,-0.085598,-0.085598,0
0.12013,-0.85749,0.0018979,0.00052432,0.00037647,1,0,0.12197,8.4947e-07,-0.23675,-0.23675,0
0.12012,-0.91915,0.0020512,0.00035636,-0.00066207,1,0,0.12208,9.3674e-07,-0.42261,-0.42261,0
0.12012,-0.85749,0.0021356,0.00036686,-1.5024e-16,1,0,0.12229,1.3347e-06,-0.13863,-0.13863,0
0.12011,-0.91915,0.0017655,0.00050425,-0.00089483,1,-0.00129,0.12229,1.3347e-06,-0.13863,-0.13863,0
0.1201,-0.85749,0.0015894,0.00061801,-0.00075588,2,0,0.12229,1.3347e-06,-0.13863,-0.13863,0
