@RELATION <eda-dataset-normc>

@ATTRIBUTE scl_mean NUMERIC
@ATTRIBUTE scl_correlation NUMERIC
@ATTRIBUTE scr_mean NUMERIC
@ATTRIBUTE scr_std NUMERIC
@ATTRIBUTE eda_slope NUMERIC
@ATTRIBUTE eda_greater_v NUMERIC
@ATTRIBUTE eda_difference NUMERIC
@ATTRIBUTE eda_mean NUMERIC
@ATTRIBUTE eda_variance NUMERIC
@ATTRIBUTE eda_skewness NUMERIC
@ATTRIBUTE eda_kurtosis NUMERIC

@ATTRIBUTE class {0,1}

@DATA
0.0040237,-0.0063138,0.0029439,0.0021065,-0.0036179,0,-0.0037953,0.0040119,0.0031187,0.0065713,0.0065713,0
0.004022,-0.0063255,0.0028958,0.0020705,-0.00088166,0.0053482,0,0.0040119,0.0031187,0.0065713,0.0065713,0
0.0040201,-0.0063235,0.0025209,0.0016968,-0.0020673,0.0053482,-0.0037953,0.0040152,0.0033802,0.0049088,0.0049088,0
0.004018,-0.0063284,0.0022075,0.0018582,-0.00088166,0.0053482,0,0.0040152,0.0033802,0.0049088,0.0049088,0
0.004016,-0.0063403,0.0020648,0.0021737,-0.0036179,0,-0.0037953,0.0040184,0.0031187,0.0045069,0.0045069,0
0.0040139,-0.0063518,0.0020284,0.0019281,9.1103e-17,0,0,0.0040152,0.0033802,0.0049088,0.0049088,0
0.0040118,-0.0063403,0.00344,0.010474,0.010854,0.0053482,0.011386,0.0040184,0.0031187,0.0045069,0.0045069,0
0.0040097,-0.0063399,0.0051082,0.012374,0.013225,0.0053482,0.011386,0.0040184,0.0031187,0.0045069,0.0045069,0
0.0040075,-0.0063367,0.0058803,0.009475,0.0036179,0.0053482,0.0037953,0.0040184,0.0031187,0.0045069,0.0045069,0
0.0040053,-0.0063399,0.0063914,0.0069284,-0.0088166,0,-0.0075906,0.0040184,0.0031187,0.0045069,0.0045069,0
0.0040031,-0.0063367,0.0059953,0.0061618,-0.0036179,0.0053482,-0.0037953,0.0040119,0.0021529,0.0058235,0.0058235,0
0.0040009,-0.0063399,0.005247,0.0023771,0.00088166,0.0053482,0,0.0040021,0.0011267,0.0023617,0.0023617,0
0.0039988,-0.0063403,0.0051269,0.0029602,-0.0015505,0.0053482,0,0.0040021,0.0011267,0.0023617,0.0023617,0
0.0039967,-0.0063518,0.0048473,0.0039892,-0.0070533,0,-0.0075906,0.0040021,0.0011267,0.0023617,0.0023617,0
0.0039947,-0.0063501,0.0043815,0.0025424,-0.0015505,0.0053482,0,0.0039988,0.00070421,-0.0020912,-0.0020912,0
0.0039927,-0.0063429,0.0039535,0.0011758,-0.002645,0.0053482,-0.0037953,0.0039955,0.00072434,0,0,0
0.0039908,-0.0063367,0.00359,0.0022653,-0.0015505,0.0053482,0,0.0039955,0.00072434,0,0,0
0.003989,-0.0063255,0.0036241,0.0023055,-0.0035266,0,-0.0037953,0.0039988,0.00070421,-0.0020912,-0.0020912,0
0.0039872,-0.00632,0.003719,0.0028117,0.0036179,0.0053482,0.0037953,0.0039988,0.00070421,-0.0020912,-0.0020912,0
0.0039856,-0.0063399,0.0038559,0.0029271,0.00088166,0.0053482,0,0.0039988,0.00070421,-0.0020912,-0.0020912,0
0.0039841,-0.0063393,0.0044221,0.0018653,0.0020673,0.010696,0.0037953,0.0039988,0.00070421,-0.0020912,-0.0020912,0
0.0039827,-0.006341,0.0049737,0.002828,0.00088166,0.0053482,0,0.0039988,0.00070421,-0.0020912,-0.0020912,0
0.0039815,-0.0063371,0.0051055,0.0027196,0.0036179,0.0053482,0.0037953,0.0039922,0.0011925,-0.0040052,-0.0040052,0
0.0039804,-0.0063373,0.0051339,0.002558,-0.0035266,0,-0.0037953,0.0039922,0.0011925,-0.0040052,-0.0040052,0
0.0039794,-0.0063303,0.0052019,0.0025493,-0.0015505,0.0053482,0,0.0039889,0.0011318,-0.0024151,-0.0024151,0
0.0039786,-0.0063254,0.0052212,0.0026608,0.00088166,0.0053482,0,0.0039824,0.001377,-0.0014645,-0.0014645,0
0.003978,-0.0063027,0.0052956,0.0026912,0.0036179,0.0053482,0.0037953,0.0039791,0.0011953,-0.00052949,-0.00052949,0
0.0039776,-0.0057875,0.0052172,0.0032013,-0.0035266,0,-0.0037953,0.0039758,0.00146,-5.1058e-05,-5.1058e-05,0
0.0039774,-0.004772,0.0048336,0.0041261,-0.0051684,0,-0.0037953,0.0039758,0.00146,-5.1058e-05,-5.1058e-05,0
0.0039773,0,0.0041518,0.0033046,-0.0035266,0,-0.0037953,0.0039725,0.0011975,0.00039883,0.00039883,0
0.0039773,0,0.0033131,0.0030264,-0.0036461,0,-0.003825,0.0039692,0.00089476,-0.00041656,-0.00041656,0
0.0039773,0,0.0031921,0.0026513,-0.00088855,0.0053482,0,0.0039692,0.00089476,-0.00041656,-0.00041656,0
0.0039774,0.004772,0.003091,0.0023654,0.0015626,0.0053482,0,0.0039725,0.0011975,0.00039883,0.00039883,0
0.0039775,0.0054525,0.002844,0.0024992,-4.173e-16,0.0053482,0,0.0039823,0.003313,0.0080502,0.0080502,0
0.0039776,0.0058445,0.0029842,0.0019272,-0.0015626,0.0053482,0,0.0039856,0.0029672,0.0087538,0.0087538,0
0.0039778,0.0054525,0.0028055,0.0014397,-0.0026657,0.0053482,-0.003825,0.0039856,0.0029672,0.0087538,0.0087538,0
0.0039779,0.0058445,0.003136,0.0037435,0.0057014,0.010696,0.0076203,0.0039889,0.0030684,0.007026,0.007026,0
0.0039781,0.0054525,0.0036113,0.0036871,0.0017702,0.0053482,0,0.0039922,0.0026411,0.0085645,0.0085645,0
0.0039782,0.0058445,0.0037994,0.0030522,0.0020956,0.0053482,0.003825,0.0039955,0.0026616,0.0070072,0.0070072,0
0.0039785,0.0059184,0.0040151,0.0020607,-0.0035266,0,-0.0037953,0.0040021,0.0020925,0.0093318,0.0093318,0
0.0039787,0.0063367,0.0044356,0.0048023,0.0036179,0.0053482,0.0037953,0.0039988,0.0021529,0.010473,0.010473,0
0.0039789,0.0059184,0.0055161,0.0088839,0.011462,0.010696,0.011386,0.0040086,0.0032997,0.0071629,0.0071629,0
0.0039792,0.0058445,0.0057921,0.0079268,0.003101,0.010696,0,0.0040086,0.0032997,0.0071629,0.0071629,0
0.0039794,0.0059184,0.0057731,0.0080162,-0.0061716,0.0053482,-0.0037953,0.0040119,0.0031187,0.0065713,0.0065713,0
0.0039797,0.0063367,0.0054827,0.0079261,-0.0072357,0.0053482,-0.0075906,0.0040086,0.0032997,0.0071629,0.0071629,0
0.00398,0.0063399,0.0043449,0.0024662,0.00088166,0.0053482,0,0.0040021,0.0020925,0.0093318,0.0093318,0
0.0039803,0.0063367,0.0046007,0.003343,0.0020673,0.010696,0.0037953,0.0040053,0.0019919,0.0084776,0.0084776,0
0.0039806,0.0063399,0.0049367,0.0022848,0.00088166,0.0053482,0,0.0040086,0.0018511,0.0079632,0.0079632,0
0.0039809,0.0063367,0.0049214,0.0022579,-7.0167e-16,0.0053482,0,0.0040086,0.0018511,0.0079632,0.0079632,0
0.0039812,0.0063399,0.0058181,0.0045288,0.0061716,0.0053482,0.0075906,0.0040119,0.00167,0.007935,0.007935,0
0.0039816,0.0061872,0.0057559,0.004613,0.0010337,0.0053482,-0.0037953,0.0040086,0.0018511,0.0079632,0.0079632,0
0.003982,0.0062072,0.005585,0.0052641,0.00088166,0.010696,0.0037953,0.0040152,0.0028973,0.0061858,0.0061858,0
0.0039824,0.0061872,0.0054071,0.0056742,-0.0093031,0.0053482,-0.011386,0.0040152,0.0028973,0.0061858,0.0061858,0
0.0039828,0.0063399,0.00472,0.0017396,0.002645,0.010696,0.0037953,0.0040053,0.0019919,0.0084776,0.0084776,0
0.0039831,0.0063367,0.0048427,0.0025147,0.0015505,0.0053482,0,0.0040119,0.0021529,0.0058235,0.0058235,0
0.0039834,0.0063399,0.0050898,0.0020969,0.0035266,0.0053482,0.0037953,0.0040086,0.002334,0.0063375,0.0063375,0
0.0039838,0.0061872,0.005446,0.0016346,1.5554e-16,0,0,0.0040119,0.0021529,0.0058235,0.0058235,0
0.0039842,0.0062072,0.0053686,0.0021063,-4.362e-17,0,0,0.0040119,0.0021529,0.0058235,0.0058235,0
0.0039846,0.0061872,0.0051374,0.0019413,-0.0036179,0,-0.0037953,0.0040086,0.002334,0.0063375,0.0063375,0
0.003985,0.0063399,0.0057755,0.0052193,0.0061716,0.0053482,0.0075906,0.0040086,0.002334,0.0063375,0.0063375,0
0.0039853,0.0063367,0.0053804,0.0058727,0.0010337,0.0053482,-0.0037953,0.0040053,0.0024748,0.0071011,0.0071011,0
0.0039856,0.0063399,0.0051316,0.0066714,-0.002645,0.0053482,0,0.0040021,0.0025754,0.0080646,0.0080646,0
0.003986,0.0061872,0.0055023,0.006954,-0.0036179,0.0053482,-0.0037953,0.0040021,0.0025754,0.0080646,0.0080646,0
0.0039864,0.0062072,0.0046098,0.0043473,0.0017633,0.0053482,0,0.0039922,0.0011871,0.0078348,0.0078348,0
0.0039868,0.0061872,0.0047641,0.0042743,0.00051684,0.010696,0.0037953,0.0039922,0.0011871,0.0078348,0.0078348,0
0.0039872,0.0063399,0.0051281,0.0032352,-0.002645,0.0053482,-0.0037953,0.0039955,0.0012072,0.0057498,0.0057498,0
0.0039875,0.0063367,0.0044895,0.0021084,2.1882e-15,0.0053482,0,0.0039922,0.00070421,0.0020912,0.0020912,0
0.0039878,0.0063399,0.0045722,0.0020055,-0.00088166,0.0053482,0,0.0039955,0.00072434,-8.0454e-16,-8.0454e-16,0
0.0039881,0.0063367,0.0042548,0.0024278,-0.0020673,0.0053482,-0.0037953,0.0039955,0.00072434,0,0,0
0.0039884,0.0063399,0.003714,0.0024568,-0.00088166,0.0053482,0,0.0039955,0.00072434,0,0,0
0.0039887,0.0063367,0.0035705,0.0025827,-0.0036179,0,-0.0037953,0.0039955,0.00072434,0,0,0
0.003989,0.0063399,0.0031615,0.0012127,2.7349e-17,0,0,0.0039922,0.00070421,0.0020912,0.0020912,0
0.0039894,0.0061872,0.0031048,0.00086836,-1.1637e-16,0,0,0.0039922,0.00070421,0.0020912,0.0020912,0
0.0039898,0.0062072,0.0035859,0.0030554,0.0035266,0.0053482,0.0037953,0.0039922,0.00070421,0.0020912,0.0020912,0
0.0039902,0.0061872,0.0040976,0.0040798,0.0051684,0.0053482,0.0037953,0.0039922,0.00070421,0.0020912,0.0020912,0
0.0039906,0.0063399,0.0046185,0.003054,0.0035266,0.0053482,0.0037953,0.0039922,0.00070421,0.0020912,0.0020912,0
0.0039909,0.0063367,0.0050813,0.00077104,1.0705e-16,0,0,0.0039922,0.00070421,0.0020912,0.0020912,0
0.0039913,0.0062672,0.0050626,0.00088496,9.9115e-18,0,0,0.0039922,0.00070421,0.0020912,0.0020912,0
0.0039917,0.0063477,0.0045565,0.0032273,-0.0036179,0,-0.0037953,0.0039922,0.00070421,0.0020912,0.0020912,0
0.0039921,0.0062672,0.0040033,0.0042343,-0.0044083,0,-0.0037953,0.0039922,0.00070421,0.0020912,0.0020912,0
0.0039925,0.0063367,0.0034343,0.0032338,-0.0036179,0,-0.0037953,0.0039922,0.00070421,0.0020912,0.0020912,0
0.0039929,0.0062672,0.0029558,0.00075948,-6.5179e-17,0,0,0.003989,0.00064385,0.004374,0.004374,0
0.0039933,0.0063477,0.0028715,0.00028484,1.231e-16,0,0,0.0039922,0.00070421,0.0020912,0.0020912,0
0.0039936,0.0062672,0.0028514,0.00040469,8.1623e-17,0,0,0.0040021,0.0020925,0.0093318,0.0093318,0
0.0039941,0.0061872,0.0028898,0.00061917,9.4717e-17,0,0,0.0040021,0.0020925,0.0093318,0.0093318,0
0.0039945,0.0062072,0.003333,0.0031202,0.0035266,0.0053482,0.0037953,0.0040021,0.0020925,0.0093318,0.0093318,0
0.0039949,0.0061872,0.0038426,0.0039828,0.0051684,0.0053482,0.0037953,0.0040086,0.002334,0.0063375,0.0063375,0
0.0039954,0.0062672,0.0043942,0.0031413,0.0035266,0.0053482,0.0037953,0.0040119,0.0021529,0.0058235,0.0058235,0
0.0039958,0.0063477,0.0047602,0.00071654,1.059e-16,0,0,0.0040152,0.0019316,0.005682,0.005682,0
0.0039961,0.0062672,0.0043384,0.0034806,-0.0035266,0,-0.0037953,0.0040119,0.0021529,0.0058235,0.0058235,0
0.0039966,0.0061872,0.0044243,0.0037866,-0.0015505,0.0053482,0,0.0040119,0.0021529,0.0058235,0.0058235,0
0.003997,0.0062072,0.0051331,0.0072506,0.007935,0.010696,0.0075906,0.0040086,0.002334,0.0063375,0.0063375,0
0.0039974,0.0061872,0.0048438,0.0079096,0.003101,0.010696,0,0.0040053,0.0024748,0.0071011,0.0071011,0
0.0039979,0.0062672,0.0048477,0.0078929,-0.0061716,0.0053482,-0.0037953,0.0040086,0.002334,0.0063375,0.0063375,0
0.0039983,0.0063477,0.00502,0.0081571,-0.0036179,0.0053482,-0.0037953,0.0040086,0.002334,0.0063375,0.0063375,0
0.0039987,0.0062672,0.0044227,0.0053373,0.00529,0.0053482,0.0037953,0.0040086,0.002334,0.0063375,0.0063375,0
0.0039991,0.0061872,0.004562,0.0049627,0.0020673,0.0053482,0.0037953,0.0040086,0.002334,0.0063375,0.0063375,0
0.0039995,0.0062072,0.0046588,0.0044294,-0.0070533,0,-0.0075906,0.0040053,0.0029643,0.0031515,0.0031515,0
0.0039999,0.0061872,0.00414,0.0031169,-0.0015505,0.0053482,0,0.0039988,0.0026418,0.0056106,0.0056106,0
0.0040004,0.0062672,0.003499,0.0020108,-0.002645,0.0053482,-0.0037953,0.0039955,0.0026616,0.0070072,0.0070072,0
0.0040008,0.0063477,0.0031851,0.0019957,-0.0015505,0.0053482,0,0.0039922,0.0026411,0.0085645,0.0085645,0
0.0040012,0.0062672,0.0033401,0.0024417,-5.2873e-17,0.0053482,0,0.0039955,0.0026616,0.0070072,0.0070072,0
0.0040015,0.0063367,0.0037484,0.0047727,0.0051684,0.0053482,0.0037953,0.0039955,0.0026616,0.0070072,0.0070072,0
0.0040019,0.0062672,0.004879,0.007203,0.01058,0.010696,0.011386,0.0039955,0.0026616,0.0070072,0.0070072,0
0.0040023,0.0063477,0.0049859,0.0066662,-0.00051684,0.0053482,-0.0037953,0.0039922,0.0031294,0.0054841,0.0054841,0
0.0040027,0.0062672,0.0040891,0.010916,-0.0097258,0.0053482,-0.0076203,0.0039922,0.0031294,0.0054841,0.0054841,0
0.0040031,0.0063367,0.003243,0.010664,-0.012416,0.0053482,-0.011386,0.0039922,0.0031294,0.0054841,0.0054841,0
0.0040034,0.0063399,0.0019876,0.0042472,0.00088855,0.0053482,0,0.0039856,0.0015185,-0.0026141,-0.0026141,0
0.0040038,0.0061872,0.0018398,0.0036343,0.0036461,0.0053482,0.003825,0.0039856,0.0015185,-0.0026141,-0.0026141,0
0.0040042,0.0062072,0.0027823,0.0032829,0.0035266,0.0053482,0.0037953,0.0039889,0.0011318,-0.0024151,-0.0024151,0
0.0040046,0.0061872,0.003346,0.0038903,0.0051684,0.0053482,0.0037953,0.0039889,0.0011318,-0.0024151,-0.0024151,0
0.004005,0.0063399,0.0032534,0.004357,2.594e-15,0.0053482,0,0.0039889,0.0011318,-0.0024151,-0.0024151,0
0.0040054,0.0061872,0.0028515,0.0060978,-0.0088145,0,-0.0076203,0.0039889,0.0011318,-0.0024151,-0.0024151,0
0.0040058,0.0062072,0.0027068,0.0056456,-0.00088855,0.0053482,0,0.0039889,0.0011318,-0.0024151,-0.0024151,0
0.0040062,0.0062223,0.002777,0.0060254,0.006731,0.0053482,0.0037953,0.0039857,0.0010309,-0.00098008,-0.00098008,0
0.0040067,0.0062072,0.003251,0.0058243,0.0070809,0.0053482,0.0076203,0.0039857,0.0010309,-0.00098008,-0.00098008,0
0.0040071,0.0061872,0.003637,0.0032786,-0.0036179,0,-0.0037953,0.0039922,0.00070421,0.0020912,0.0020912,0
0.0040076,0.0062672,0.0032314,0.0045464,-0.0044083,0,-0.0037953,0.0039922,0.00070421,0.0020912,0.0020912,0
0.004008,0.0063477,0.0026098,0.0030303,-0.0036179,0,-0.0037953,0.0039922,0.00070421,0.0020912,0.0020912,0
0.0040084,0.0063515,0.0021186,0.0010588,4.5e-17,0,0,0.0039922,0.00070421,0.0020912,0.0020912,0
0.0040089,0.0063477,0.0021088,0.00099884,-1.4965e-16,0,0,0.0039922,0.00070421,0.0020912,0.0020912,0
0.0040094,0.0063515,0.0025125,0.0026212,0.0035266,0.0053482,0.0037953,0.0040021,0.0020925,0.0093318,0.0093318,0
0.0040098,0.0063477,0.0025355,0.0025795,0.0015505,0.0053482,0,0.0040021,0.0020925,0.0093318,0.0093318,0
0.0040103,0.0063515,0.0025865,0.0023619,-0.00088166,0.0053482,0,0.0040021,0.0020925,0.0093318,0.0093318,0
0.0040108,0.0063477,0.0029395,0.0032332,-7.2213e-16,0.0053482,0,0.0039988,0.0026418,0.0056106,0.0056106,0
0.0040112,0.0062672,0.0030461,0.0036417,0.0044083,0.0053482,0.0037953,0.0039955,0.0026616,0.0070072,0.0070072,0
0.0040116,0.0061872,0.0035486,0.0036596,0.0036179,0.0053482,0.0037953,0.0039922,0.0031294,0.0054841,0.0054841,0
0.004012,0.0062072,0.0038143,0.0018098,-6.6312e-17,0,0,0.0039922,0.0031294,0.0054841,0.0054841,0
0.0040125,0.0062223,0.0037202,0.0018897,-0.0036179,0,-0.0037953,0.0039922,0.0031294,0.0054841,0.0054841,0
0.004013,0.0062072,0.0042483,0.0047532,0.0061716,0.0053482,0.0075906,0.004002,0.0059682,0.0068134,0.0068134,0
0.0040134,0.0061872,0.0040147,0.0049943,0.0010337,0.0053482,-0.0037953,0.0039987,0.006028,0.0077286,0.0077286,0
0.0040137,0.0063399,0.0034088,0.0079377,-0.002645,0.0053482,0,0.0039987,0.006028,0.0077286,0.0077286,0
0.0040141,0.0063367,0.002713,0.0092933,-0.0145,0,-0.015211,0.0040053,0.0063512,0.0055326,0.0055326,0
0.0040144,0.0062672,0.001375,0.0048202,-0.00088855,0.0053482,0,0.0039955,0.0050817,0.0086497,0.0086497,0
0.0040148,0.0063477,0.00067508,0.00024231,-0.0020835,0.0053482,-0.003825,0.0039955,0.0050817,0.0086497,0.0086497,0
0.0040152,0.0062672,0.00072305,0.00046337,0.0026657,0.010696,0.003825,0.0039922,0.0055492,0.0080667,0.0080667,0
0.0040156,0.0063367,0.0018353,0.0080106,0.0051805,0.010696,0.0037953,0.0039955,0.0050817,0.0086497,0.0086497,0
0.0040159,0.0063399,0.0036427,0.012838,0.018542,0.016045,0.019006,0.0039987,0.0050622,0.007584,0.007584,0
0.0040162,0.0060523,0.0043309,0.010772,0.0046515,0.010696,0,0.004002,0.0045133,0.0087714,0.0087714,0
0.0040164,0.0061688,0.0049522,0.0078545,-0.0035266,0.010696,0,0.0040053,0.004413,0.0079084,0.0079084,0
0.0040166,0.0060523,0.0049805,0.0078699,-0.0056852,0.010696,-0.0075906,0.0040053,0.004413,0.0079084,0.0079084,0
0.0040168,0.0059184,0.003581,0.0044054,0.00088166,0.010696,0,0.0039922,0.0016754,0.0017027,0.0017027,0
0.004017,0.0058445,0.0030057,0.0064619,-0.0067189,0.0053482,-0.0037953,0.0039922,0.0016754,0.0017027,0.0017027,0
0.0040172,0.0054525,0.0021685,0.0082254,-0.010608,0,-0.011416,0.0039889,0.0016147,0.0035437,0.0035437,0
0.0040173,0.0058445,0.0012541,0.0035535,-0.0015626,0.0053482,0,0.0039824,0.00088971,0.0002611,0.0002611,0
0.0040175,0.0054525,0.0014619,0.0047792,0.0044152,0.010696,0.0037953,0.0039824,0.00088971,0.0002611,0.0002611,0
0.0040176,0.004772,0.0017575,0.004789,0.0051966,0.010696,0.003825,0.0039857,0.0010309,-0.00098008,-0.00098008,0
0.0040177,0,0.0025965,0.0030119,0.002645,0.010696,0.0037953,0.003989,0.00064385,0.004374,0.004374,0
0.0040177,0,0.0030895,0.0021989,0.0015505,0.0053482,0,0.0039922,0.00070421,0.0020912,0.0020912,0
0.0040177,0,0.0027568,0.0030847,-3.6427e-16,0.0053482,0,0.0039922,0.00070421,0.0020912,0.0020912,0
0.0040176,-0.004772,0.0025771,0.0038243,-0.0051684,0,-0.0037953,0.0039922,0.00070421,0.0020912,0.0020912,0
0.0040174,-0.0059184,0.0021709,0.0034455,-0.0035266,0,-0.0037953,0.003989,0.00064385,0.004374,0.004374,0
0.0040172,-0.0063367,0.0016354,0.00072685,-7.2308e-17,0,0,0.0039857,0.00054325,0.0071427,0.0071427,0
0.0040169,-0.0063399,0.0017115,0.0011879,2.667e-16,0,0,0.0039988,0.0036016,0.014325,0.014325,0
0.0040165,-0.0061872,0.0021111,0.0025858,0.0036179,0.0053482,0.0037953,0.0039988,0.0036016,0.014325,0.014325,0
0.004016,-0.0062467,0.0022722,0.0024601,0.00088166,0.0053482,0,0.0039988,0.0036016,0.014325,0.014325,0
0.0040155,-0.0063027,0.0028007,0.002308,0.0020673,0.010696,0.0037953,0.0040021,0.0035412,0.013395,0.013395,0
0.0040149,-0.006296,0.0031787,0.0020828,0.00088166,0.0053482,0,0.0040053,0.0034406,0.012697,0.012697,0
0.0040143,-0.0063127,0.0029936,0.002589,-1.0544e-15,0.0053482,0,0.0040053,0.0034406,0.012697,0.012697,0
0.0040137,-0.0063254,0.0026587,0.0044139,-0.0044083,0,-0.0037953,0.0040086,0.0032997,0.012252,0.012252,0
0.004013,-0.0063367,0.0026871,0.0045179,-0.0036179,0,-0.0037953,0.0040086,0.0032997,0.012252,0.012252,0
0.0040123,-0.0063254,0.0037552,0.010799,0.014107,0.0053482,0.015181,0.0040053,0.0034406,0.012697,0.012697,0
0.0040115,-0.0063303,0.0040709,0.010313,0.006202,0.0053482,0,0.0040086,0.0032997,0.012252,0.012252,0
0.0040107,-0.006296,0.0042118,0.0096242,-0.0035266,0.0053482,0,0.0040086,0.0032997,0.012252,0.012252,0
0.0040098,-0.0062775,0.0043354,0.0095436,-0.010854,0.0053482,-0.011386,0.0040119,0.0031187,0.01211,0.01211,0
0.004009,-0.006296,0.0034173,0.0044441,0.0044083,0.0053482,0.0037953,0.0039988,0.00070421,-0.0020912,-0.0020912,0
0.0040081,-0.0063367,0.0035609,0.0046693,0.0036179,0.0053482,0.0037953,0.0039988,0.00070421,-0.0020912,-0.0020912,0
0.0040073,-0.006296,0.0042893,0.00062186,-2.8594e-17,0,0,0.0040021,0.00064385,-0.004374,-0.004374,0
0.0040064,-0.0062775,0.0042117,0.0010226,1.2152e-16,0,0,0.0039988,0.00070421,-0.0020912,-0.0020912,0
0.0040055,-0.006296,0.0039248,0.0021805,-0.0035266,0,-0.0037953,0.0039988,0.00070421,-0.0020912,-0.0020912,0
0.0040047,-0.0063367,0.0037656,0.002151,-0.0015505,0.0053482,0,0.0039988,0.00070421,-0.0020912,-0.0020912,0
0.0040038,-0.006296,0.0034541,0.0011486,-0.002645,0.0053482,-0.0037953,0.0039955,0.00072434,0,0,0
0.004003,-0.0062775,0.0034443,0.0010903,0.0020673,0.010696,0.0037953,0.0039955,0.00072434,0,0,0
0.0040021,-0.006296,0.0033658,0.0015455,-0.002645,0.0053482,-0.0037953,0.0040021,0.0011267,0.0023617,0.0023617,0
0.0040013,-0.0063303,0.003176,0.0017474,-0.0015505,0.0053482,0,0.0040086,0.002334,0.0063375,0.0063375,0
0.0040004,-0.0063587,0.0033645,0.0023812,6.1675e-16,0.0053482,0,0.0040217,0.0042655,0.0066692,0.0066692,0
0.0039997,-0.0063587,0.0032233,0.0021234,0.0015505,0.0053482,0,0.0040217,0.0042655,0.0066692,0.0066692,0
0.003999,-0.0063254,0.0036294,0.0026961,0.002645,0.010696,0.0037953,0.0040217,0.0042655,0.0066692,0.0066692,0
0.0039983,-0.0063367,0.0040794,0.0021691,0.0015505,0.0053482,0,0.0040217,0.0042655,0.0066692,0.0066692,0
0.0039976,-0.0063399,0.0038483,0.0027872,-1.6404e-17,0.0053482,0,0.0040217,0.0042655,0.0066692,0.0066692,0
0.003997,-0.0063367,0.0042188,0.0026808,-0.0015505,0.0053482,0,0.004025,0.0039235,0.0067468,0.0067468,0
0.0039965,-0.0062467,0.004828,0.0055802,0.0044083,0.010696,0.0037953,0.004025,0.0039235,0.0067468,0.0067468,0
0.0039959,-0.0062223,0.0060547,0.0099819,0.012404,0.016045,0.011386,0.0040283,0.0040241,0.0053188,0.0053188,0
0.0039954,-0.0062072,0.0078249,0.0090816,0.011462,0.016045,0.011386,0.0040315,0.0036016,0.00576,0.00576,0
0.0039951,-0.0061872,0.0080601,0.0077463,-0.0020673,0.010696,-0.0037953,0.0040315,0.0036016,0.00576,0.00576,0
0.0039947,-0.0059184,0.0069925,0.012798,-0.013225,0.0053482,-0.011386,0.0040315,0.0036016,0.00576,0.00576,0
0.0039945,-0.0058445,0.0054075,0.01252,-0.016022,0,-0.015181,0.004025,0.0029577,0.0088086,0.0088086,0
0.0039944,-0.0054525,0.0040276,0.0050776,-2.7923e-15,0.0053482,0,0.0040152,0.00096578,-3.4864e-16,-3.4864e-16,0
0.0039943,-0.004772,0.0038359,0.0040907,0.0051684,0.0053482,0.0037953,0.0040152,0.00096578,-3.4864e-16,-3.4864e-16,0
0.0039943,0.0050368,0.004504,0.0033605,0.0035266,0.0053482,0.0037953,0.0040184,0.00070421,0.0011352,0.0011352,0
0.0039944,0.0060523,0.0053372,0.0029152,0.0036179,0.0053482,0.0037953,0.0040217,0.00040241,0.011065,0.011065,0
0.0039947,0.0062672,0.0054464,0.0025751,0.00088166,0.0053482,0,0.004025,0.00054325,0.0071427,0.0071427,0
0.0039952,0.0063027,0.0054957,0.0024135,-0.0015505,0.0053482,0,0.004025,0.00054325,0.0071427,0.0071427,0
0.0039958,0.0063254,0.0057661,0.0027459,1.3188e-15,0.0053482,0,0.0040283,0.00064385,0.004374,0.004374,0
0.0039966,0.0063303,0.0054354,0.0022153,0.0015505,0.0053482,0,0.0040283,0.00064385,0.004374,0.004374,0
0.0039975,0.0063399,0.0052786,0.0028142,-0.00088166,0.0053482,0,0.0040283,0.00064385,0.004374,0.004374,0
0.0039985,0.0063034,0.0051992,0.0029565,-0.0036179,0,-0.0037953,0.0040381,0.0021529,0.010473,0.010473,0
0.0039996,0.0063129,0.004697,0.0013118,-4.0545e-17,0,0,0.0040414,0.0025754,0.0080646,0.0080646,0
0.0040008,0.0063367,0.0046495,0.0010294,9.3244e-17,0,0,0.0040414,0.0025754,0.0080646,0.0080646,0
0.0040021,0.006341,0.0049839,0.0022515,0.0035266,0.0053482,0.0037953,0.0040414,0.0025754,0.0080646,0.0080646,0
0.0040034,0.0063541,0.0050305,0.0022039,0.0015505,0.0053482,0,0.0040447,0.0024748,0.0071011,0.0071011,0
0.0040048,0.0063551,0.0054869,0.0022001,0.002645,0.010696,0.0037953,0.0040447,0.0024748,0.0071011,0.0071011,0
0.0040064,0.0063115,0.0056871,0.0018398,0.0015505,0.0053482,0,0.0040479,0.002334,0.0063375,0.0063375,0
0.004008,0.0063175,0.0055476,0.0019258,-3.8968e-15,0.0053482,0,0.0040479,0.002334,0.0063375,0.0063375,0
0.0040097,0.0063138,0.0066079,0.006411,0.0056852,0.0053482,0.0075906,0.0040413,0.0040342,-0.0015761,-0.0015761,0
0.0040114,0.0063175,0.007142,0.0069184,0.0061716,0.0053482,0.0037953,0.0040413,0.0040342,-0.0015761,-0.0015761,0
0.0040131,0.0063138,0.0066807,0.0089939,-0.0015505,0.0053482,0,0.0040446,0.0044168,-0.0019903,-0.0019903,0
0.0040149,0.0063255,0.0063714,0.010053,-0.012343,0,-0.011386,0.0040446,0.0044168,-0.0019903,-0.0019903,0
0.0040167,0.0063367,0.0053471,0.0073876,-0.0036179,0.0053482,-0.0037953,0.0040413,0.0035513,-0.0049487,-0.0049487,0
