@relation '<eda-dataset>-weka.filters.supervised.instance.SMOTE-C0-K5-P1000.0-S1-weka.filters.supervised.instance.SpreadSubsample-M2.0-X0.0-S1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R3-4,6,9-11'

@attribute scl_mean numeric
@attribute scl_correlation numeric
@attribute eda_slope numeric
@attribute eda_difference numeric
@attribute eda_mean numeric
@attribute class {0,1}

@data
0.10128,0.99705,-0.001024,0,0.10306,0
0.1448,-0.99038,0.002207,0.00128,0.14696,0
0.32194,-0.94388,0.004096,0.00256,0.32937,0
0.33653,-0.99555,-0.001545,-0.00128,0.34432,0
0.242966,0.997185,-0.005122,-0.001644,0.148521,1
0.15735,0,0.002207,0.00128,0.16131,0
0.15459,0,0.001545,0.00128,0.15672,0
0.11838,0,-0.002876,-0.001386,0.120426,1
0.321153,-0.997291,0.001989,0.001275,0.32535,1
0.3184,0.999686,-0.000512,0.000821,0.324129,1
0.12924,0,0.001884,0.00128,0.13073,1
0.090652,0.99999,-0.002046,-0.001811,0.110681,1
0.1683,0.99784,0.005248,0.004713,0.178316,1
0.11392,-1,0.001536,0.00128,0.11642,0
0.12461,-0.99977,0,0,0.1288,0
0.11147,-0.99438,0.000512,0.00128,0.11439,0
0.317954,0.999507,0.001843,0.002132,0.324364,1
0.11078,-1,-0.003072,-0.00256,0.11321,0
0.1233,0,0.001882,0.00128,0.1256,0
0.33897,0.99655,-0.000662,0,0.34261,0
0.252513,-0.965811,-0.001519,-0.00128,0.251017,1
0.15814,1,0,0,0.16271,0
0.11565,0.94388,0.001536,0,0.11786,0
0.316701,0.974617,-0.000031,-0.000146,0.322252,1
0.12812,-0.99476,-0.000376,0,0.1302,0
0.28825,0.99975,0.001036,0.00129,0.30097,0
0.12461,-0.97014,-0.001129,-0.00128,0.12677,0
0.321485,-1,0.00012,0.00128,0.325914,1
0.13959,-0.99655,-0.005093,-0.00257,0.14237,0
0.40622,0.9923,0.000221,0.00128,0.41489,0
0.318702,0.999268,0.004409,0.004018,0.324236,1
0.317043,1,0.000794,0.000631,0.322543,1
0.14903,0.995189,-0.000543,0.001249,0.138122,1
0.12689,-0.98561,-0.003024,-0.00257,0.12912,0
0.11698,1,-0.000512,0,0.11844,0
0.11499,0.98978,-0.001536,-0.00128,0.11738,0
0.11651,-0.99782,-0.005132,-0.00385,0.11855,0
0.13748,-0.79212,0.000753,0,0.13906,0
0.27336,-0.89443,-0.001548,-0.00129,0.27823,0
0.321873,-0.99762,-0.002239,0.000293,0.325538,1
0.12498,-0.99015,0.001129,0.00128,0.12667,0
0.226458,0,-0.000502,0,0.323468,1
0.1154,0.99838,0.001536,0.00128,0.1178,0
0.16085,0.992,0.001545,0.00128,0.16313,0
0.1296,-1,-0.000512,0,0.1327,0
0.31393,0.99924,-0.001036,-0.00129,0.322,0
0.114295,0.990116,-0.002146,-0.002455,0.126506,1
0.1252,0.99782,-0.000512,0,0.12747,0
0.12737,0.85749,-0.000753,0,0.12934,0
0.27782,0.99989,-0,0,0.28955,0
0.11962,0.97619,0.000388,0.00129,0.12154,0
0.11723,1,0.002052,0,0.12005,0
0.11597,1,-0.001536,-0.00128,0.11791,0
0.098715,0.98271,-0.000513,0,0.10082,0
0.13431,0.92338,0.002048,0.00128,0.1358,0
0.13509,-0.99655,-0.000662,0,0.13778,0
0.12951,1,0.000512,0,0.13163,0
0.11721,1,0.004108,0.00385,0.11994,0
0.12761,0.92848,0,0,0.13073,0
0.31718,1,0.008192,0.00512,0.32254,1
0.15741,0.92848,-0,0,0.15971,0
0.317651,0.999714,0.002991,0.001812,0.322495,1
0.30625,0.99591,-0.001536,0,0.31272,0
0.13915,0.99708,0.001545,0.00128,0.14141,0
0.154772,0.999556,0.003441,0.002381,0.183932,1
0.317743,0.999606,0.000186,0,0.322615,1
0.10006,0.99655,-0.000512,0,0.10178,0
0.12207,0.98978,0.00256,0.00128,0.12523,0
0.11544,0.7746,0.001024,0.00128,0.11695,0
0.12451,0.99705,-0.000753,0,0.12688,0
0.31788,-0.99908,-0.003072,-0.00128,0.32393,1
0.12478,0.99893,0.003072,0.00256,0.12747,0
0.13945,0.99696,-0.001545,-0.00128,0.14141,0
0.37937,-0.99015,-0.002262,0,0.38617,0
0.1247,-0.99906,0.000512,0,0.12715,0
0.11999,0.99705,0.0034,0.00257,0.12219,0
0.10561,-0.98271,-0,0,0.10798,0
0.10709,0.98978,-0.002048,-0.00128,0.11033,0
0.14149,0.99591,-0.001536,-0.00128,0.14476,0
0.10658,1,0.000512,0.00128,0.11022,0
0.12261,0,0.000753,0,0.1256,0
0.262867,0.996971,-0.006137,-0.000757,0.20841,1
0.15404,0.99448,-0.001545,-0.00128,0.15661,0
0.321578,-1,-0.000053,0.000008,0.325989,1
0.316933,0.999607,-0.000512,0,0.32265,1
0.15279,0.99705,-0.001506,-0.00128,0.15704,0
0.097074,0.99989,-0.000512,0,0.0989,0
0.15306,0.99083,0.001129,0.00128,0.15576,0
0.11364,-0.99655,-0.001536,-0.00128,0.11492,0
0.317958,-1,-0.001521,-0.001374,0.32403,1
0.11242,-1,-0.002564,-0.00128,0.1145,0
0.085374,0.99989,0.001026,0.001282,0.086831,0
0.12062,1,-0.001024,-0.00128,0.12288,0
0.093719,0.99973,0,0,0.096016,0
0.166945,0.949227,-0.000421,0,0.203127,1
0.12009,-0.91287,-0.001548,-0.00129,0.12165,0
0.12545,0.99705,-0.001506,-0.00128,0.12795,0
0.10869,0.94868,-0.002564,-0.00128,0.11118,0
0.3383,-0.9975,-0.001897,-0.00129,0.34378,0
0.320739,-0.999744,0.000274,0.00007,0.324486,1
0.099633,0.99764,-0.001536,-0.00128,0.10178,0
0.316119,0.999588,0.00355,0.00034,0.322417,1
0.12973,-0.94388,-0.001548,-0.00129,0.13377,0
0.36719,0.99708,0.004867,0.00513,0.37143,0
0.10549,1,0.00256,0.00128,0.10809,0
0.098503,0.99698,0.001537,0,0.10061,0
0.10244,0.99906,-0.000516,0,0.10488,0
0.319284,-0.990919,-0.001024,-0.00128,0.32412,1
0.1217,0.99228,0.003072,0.00128,0.12448,0
0.317231,0.999501,-0.000729,0.000871,0.323807,1
0.318913,1,-0.000181,-0.002426,0.324122,1
0.11617,-1,0.002048,0.00128,0.11876,0
0.208743,-0.981198,0.000955,0,0.201399,1
0.37957,-0.98561,-0.003768,-0.00128,0.38553,0
0.148192,0.988778,0.002009,0.000973,0.138335,1
0.318893,-0.997283,-0.004036,-0.001341,0.324118,1
0.13451,0.92848,0,0,0.1365,0
0.13759,1,-0.001024,-0.00128,0.14017,0
0.15853,1,-0.001506,-0.00128,0.16217,0
0.126328,0.990291,0.001784,0.00128,0.12795,1
0.1039,0.94868,-0,0,0.10541,0
0.318955,-0.997816,0.000883,-0.000644,0.324132,1
0.14254,0.93076,0.000762,0.00129,0.14472,0
0.10401,0.98995,0.001548,0.00129,0.10616,0
0.260638,0.99454,-0.003817,-0.00472,0.304302,1
0.14258,0.97014,-0.001882,-0.00128,0.14526,0
0.39165,0.99655,-0.000662,0,0.39813,0
0.130548,0.79509,-0.002536,-0.001053,0.142351,1
0.13436,0,-0.003072,-0.00256,0.13815,0
0.37988,0.99832,-0.001518,-0.00129,0.38713,0
0.42396,0,-0.000756,0.00128,0.42898,0
0.11651,-1,0,0,0.11957,0
0.31904,0,-0.001035,-0.000644,0.323696,1
0.32681,0.99705,0.001882,0.00128,0.33171,0
0.14171,1,0.00268,0.00128,0.123163,1
0.09551,0.99996,0.001026,0.001282,0.097084,0
0.14063,0.98271,0.002048,0.00128,0.14369,0
0.11758,0.94388,0,0,0.11834,0
0.318123,-1,-0.000363,0.002088,0.323736,1
0.209995,0.99812,-0.00826,-0.00491,0.261263,1
0.318541,-0.999974,0.000774,0.000564,0.324006,1
0.37917,0.99524,0.000379,0,0.38563,0
0.12583,-0.99875,-0,0,0.12752,0
0.259725,0.997741,-0.000648,-0.000367,0.188855,1
0.40962,0.98735,-0.001545,-0.00128,0.41681,0
0.40844,-0.99712,-0.002224,-0.00129,0.41841,0
0.28277,0.99997,0.001036,0.00129,0.30225,0
0.25304,1,0.005132,0.00385,0.25795,0
0.32928,0.99754,-0.009423,-0.00769,0.33225,0
0.09969,-0.99983,-0.001024,-0.00128,0.10221,0
0.317638,1,-0.006512,-0.002775,0.322029,1
0.14208,0.99887,0,0,0.14419,0
0.13522,0.99782,0.001024,0,0.13847,0
0.319186,-0.996588,-0.002045,-0.00128,0.325216,1
0.318754,0.999371,0.004952,0.004039,0.32414,1
0.11628,0,-0.001536,-0.00128,0.12021,0
0.11023,0.94388,-0.00462,-0.00385,0.11257,0
0.12608,0.98735,0.000667,0,0.12838,0
0.122609,0.998083,-0.001475,-0.002388,0.121187,1
0.22813,0.99893,0.002052,0.00128,0.23274,0
0.31695,0.99591,0.002052,0.00128,0.32019,0
0.318499,-0.999993,0.000166,0.000175,0.32382,1
0.33607,0.99705,-0.003388,-0.00256,0.34485,0
0.109744,1,-0.000605,-0.000675,0.116791,1
0.12751,-0.73213,-0.000888,-0.00129,0.12923,0
0.18609,0.99924,-0.000512,0,0.19186,0
0.317104,0.998287,0.006861,0.001436,0.325092,1
0.12534,0.99915,-0.001382,-0.000306,0.096176,1
0.12011,-0.94388,0.000516,0,0.12176,0
0.11321,-0.99228,-0.004096,-0.00384,0.11524,0
0.14994,-0.91915,0,0,0.15437,0
0.148233,1,-0.000407,-0.000569,0.297022,1
0.12057,-0.99846,-0.001024,-0.00128,0.12352,0
0.15057,0,-0.004414,-0.00256,0.15384,0
0.13483,0.97855,-0.002886,-0.00129,0.1366,0
0.318705,-0.792044,-0.002478,0.000814,0.32393,1
0.15309,0.9913,-0.001545,-0.00128,0.15597,0
0.319179,0.988265,0.001062,-0.000673,0.325524,1
0.40596,0.99553,-0.013259,-0.00769,0.41542,0
0.11008,0.99897,-0.000516,0,0.11321,0
0.11661,0.98995,0.000512,0,0.1185,0
0.220618,-0.947326,-0.002043,-0.002325,0.234258,1
0.16253,0.99655,0.006179,0.00512,0.16569,0
0.13358,-0.91915,0.002207,0.00128,0.13532,0
0.31791,1,-0.001548,-0.00129,0.32125,1
0.12505,0.98724,-0.001132,0,0.12645,0
0.1145,-0.99228,0.000512,0.00128,0.1162,0
0.319001,-0.988773,-0.00095,0,0.32403,1
0.096473,0.9951,0.000513,0,0.099327,0
0.318618,0.999481,0.002008,0.00128,0.324206,1
0.318568,-0.999173,-0.002612,-0.001805,0.32414,1
0.13385,0.99949,0.000508,0.00128,0.13516,0
0.12684,0.99705,0.004138,0.00384,0.13009,0
0.32542,-0.99309,0.001897,0.00129,0.33311,0
0.12271,0.94868,-0.000512,-0.00128,0.12496,0
0.15767,0.97253,-0.000233,-0.00129,0.15939,0
0.319235,0.9993,0.00217,0.001831,0.32492,1
0.16248,-0.99705,0.000376,0.00128,0.16569,0
0.097679,0.969872,-0.002794,-0.00224,0.127383,1
0.12065,-0.97619,0.003765,0.00256,0.12293,0
0.3759,0.99671,-0.001506,-0.00128,0.38126,0
0.13527,0.99485,-0.000883,-0.00128,0.13757,0
0.11717,0.99864,-0.001024,0,0.11855,0
0.17559,0.99972,-0.004608,-0.00384,0.18044,0
0.318199,0.949957,-0.000591,-0.00062,0.321666,1
0.13447,0.85749,0,0,0.13682,0
0.152118,0.995641,-0.001545,-0.00128,0.171187,1
0.38684,0.99655,-0.000662,0,0.39321,0
0.13635,-0.97304,-0.004414,-0.00256,0.13917,0
0.12402,0.99827,-0.001536,-0.00128,0.12613,0
0.118705,1,-0.002507,-0.001495,0.120863,1
0.10721,-0.98271,-0.004608,-0.00384,0.10947,0
0.135,-0.97619,0.000379,0,0.13671,0
0.317769,0.999344,-0.001404,0.000908,0.32243,1
0.13972,-0.85749,0.003024,0.00257,0.14205,0
0.1445,0.99661,-0.001765,-0.00256,0.14776,0
0.11638,0,-0,0,0.11834,0
0.11282,-0.89443,0.000516,0,0.11492,0
0.175772,0.999646,-0.001544,-0.00128,0.263659,1
0.11507,0.99228,-0,0,0.1162,0
0.37258,-0.95182,0.001545,0.00128,0.37742,0
0.3211,0.98995,0.00256,0.00256,0.32585,1
0.155545,0.9995,-0.004029,-0.002044,0.157147,1
0.315429,1,0.002521,0.002724,0.32136,1
0.31758,-0.98271,-0.001024,0,0.32104,0
0.12512,-0.7746,-0.000512,-0.00128,0.12752,0
0.13347,-0.85749,0.001506,0.00128,0.13564,0
0.41342,0.99592,0.000883,0.00128,0.42364,0
0.280373,0.999277,-0.000171,-0.00075,0.18585,1
0.12868,0.75048,-0.001545,-0.00128,0.13041,0
0.11358,-0.99591,-0.001024,-0.00128,0.11492,0
0.318493,1,0.000139,-0.000836,0.322193,1
0.12538,-0.99553,-0,0,0.12806,0
0.14988,0.95182,0.001324,0,0.15298,0
0.15875,-0.97855,0.002207,0.00128,0.16238,0
0.321014,-0.742014,-0.000184,0.000747,0.32617,1
0.13733,-0.92848,-0,0,0.13906,0
0.13892,-0.99705,-0.001129,-0.00128,0.14162,0
0.11176,-0.99726,-0.003072,-0.00256,0.11407,0
0.14559,0.99655,-0.003764,-0.00257,0.14733,0
0.13956,0.79212,0.001132,0,0.14237,0
0.12198,0.98995,-0.002048,-0.00128,0.12576,0
0.13613,-0.75048,0.002207,0.00128,0.13853,0
0.16372,0.99705,-0.001506,-0.00128,0.16697,0
0.099807,-0.99992,0.001024,0,0.10274,0
0.12277,0.99844,-0.006144,-0.00512,0.12662,0
0.13437,0,-0.004096,-0.00384,0.13751,0
0.12562,-0.99655,0.002655,0.00385,0.1287,0
0.11689,0,-0.003072,-0.00256,0.11866,0
0.32049,1,0.003072,0.00256,0.32563,0
0.10437,1,0.002064,0.00129,0.10595,0
0.293163,-0.852185,0.001077,-0.000182,0.149236,1
0.11693,0.7746,-0.00256,-0.00128,0.11908,0
0.11197,1,0,0,0.11396,0
0.126316,0.992178,0.00191,0.00128,0.127941,1
0.12365,1,0.000516,0,0.12827,0
0.10698,1,-0.001024,-0.00128,0.11033,0
0.12288,-0.99476,0.000376,0.00128,0.12549,0
0.148045,0.994451,-0.000897,0.000412,0.139281,1
0.13599,0.99712,-0.001557,-0.00129,0.13767,0
0.317873,-0.99985,-0.00256,-0.00256,0.323933,1
0.122316,1,0.001526,0.00128,0.146192,1
0.13954,0,-0.001545,-0.00128,0.14205,0
0.13717,-0.99705,-0.001129,-0.00128,0.13927,0
0.15336,-0.99712,0,0,0.1564,0
0.211419,0.912646,0.001431,0.000871,0.259202,1
0.1228,0.99655,0,0,0.12528,0
0.12771,-0.9824,0.001506,0.00128,0.13094,0
0.11757,-1,-0.002048,-0.00128,0.12031,0
0.15319,-0.98561,0.001129,0.00128,0.1564,0
0.3054,0.98995,-0.001536,0,0.31176,0
0.12539,0.99655,0.000883,0.00128,0.12741,0
0.13431,0.99705,0.000376,0.00128,0.1381,0
0.12749,0.98724,0.003543,0.00129,0.12956,0
0.320193,0.99948,0.003081,0.001836,0.324611,1
0.25303,-0.89443,-0.001536,-0.00128,0.25912,0
0.12759,0.99088,-0.001506,-0.00128,0.12988,0
0.1244,-0,-0.001506,-0.00128,0.12624,0
0.12776,0.99977,0.001138,0.00129,0.12923,0
0.12272,-0.99696,-0.001545,-0.00128,0.1256,0
0.128308,0.990135,0.002271,0.000547,0.144059,1
0.321072,-0.999258,-0.002744,-0.001854,0.32595,1
0.16148,-0.85749,-0.000376,0,0.16334,0
0.1539,0.99655,0,0,0.15682,0
0.266102,0.998406,-0.002162,-0.00128,0.192293,1
0.144247,0.9978,-0.005352,-0.002377,0.14712,1
0.15057,-0.92848,-0.00309,-0.00256,0.15298,0
0.22665,0.993921,-0.000996,-0.000486,0.173399,1
0.11635,0.98978,-0.002048,-0.00128,0.11844,1
0.321033,-0.993149,-0.000508,-0.001154,0.32595,1
0.318015,0.999521,0.001528,0.000756,0.321694,1
0.29184,0.99822,0.001945,0.001282,0.157404,1
0.15455,0.75048,-0.000662,0,0.15832,0
0.11629,-0.7746,0.000512,0,0.11882,0
0.164521,0.999998,-0.001538,-0.001285,0.208579,1
0.13888,0.99705,-0.000376,0,0.14183,0
0.094046,0.9996,-0.001026,-0.001282,0.096657,0
0.30537,0.98995,0.006144,0.00512,0.31176,0
0.16799,0.99973,0.00256,0.00128,0.17189,0
0.1261,0.99705,-0.000379,0,0.12838,0
0.13494,-0.7746,-0,0,0.13783,0
0.11132,0,0,0,0.11353,0
0.24591,0.99827,-0.001536,-0.00128,0.25154,0
0.11838,0,-0.000516,0,0.12047,1
0.320713,1,-0.002148,-0.00128,0.32563,1
0.20457,0.998879,0.001911,0.000558,0.234981,1
0.16241,0.99705,0.006035,0.00513,0.16484,0
0.12601,0.95182,0.001545,0.00128,0.12795,0
0.14444,0.98271,0.001536,0.00128,0.1469,0
0.158238,0.998776,-0.002737,-0.002267,0.16057,1
0.35532,0.99402,-0.001545,-0.00128,0.35894,0
0.318155,0.999107,0.000149,0.000835,0.322174,1
0.24599,-1,-0.001024,-0.00128,0.24919,0
0.12154,0.9971,0.001024,0.00128,0.12374,0
0.320835,-0.990249,-0.001024,-0.00128,0.325266,1
0.31868,0.99954,0.002048,0.00128,0.32414,1
0.11689,0,-0.00256,-0.00128,0.11866,0
0.23312,0.99933,-0.001536,-0.00128,0.23862,0
0.207195,-0.912589,0.002036,0.001846,0.267994,1
0.1266,0.99655,-0,0,0.12977,0
0.38741,0.99119,-0.006853,-0.00513,0.3946,0
0.18061,1,0.003584,0.00256,0.1846,0
0.31102,0.99987,-0.000512,0.00128,0.31922,0
0.12013,0.98724,0.001129,0.00128,0.12293,0
0.110723,1,-0.003077,-0.002566,0.09669,1
0.12755,-0.99705,-0.001518,-0.00129,0.12891,0
0.13977,0.99655,-0.000662,0,0.14205,0
0.32101,-0.780296,0.000692,0.000322,0.32617,1
0.23914,0.99984,0.006156,0.00513,0.24524,0
0.230393,-0.988178,-0.002038,-0.002,0.200141,1
0.32618,0.99705,0,0,0.3314,0
0.15114,1,-0.003443,-0.00256,0.153174,1
0.12448,0.99119,0,0,0.12603,0
0.151751,0.995694,0.000093,0.001114,0.15405,1
0.13848,1,-0.001536,-0.00128,0.1406,0
0.11685,1,0.00206,0.00129,0.12015,0
0.14452,0.99708,-0.002869,-0.00128,0.14686,0
0.121789,0.973022,-0.005041,-0.000247,0.126188,1
0.12732,-0.99708,-0.003757,-0.00256,0.12966,0
0.20467,0.99996,0.003072,0.00256,0.22485,0
0.151539,-0.771884,-0.000068,-0.002544,0.214092,1
0.317851,0.999872,0.000912,0.002177,0.324114,1
0.1338,0.94388,-0.001536,0,0.13687,0
0.14072,0.75048,-0.000883,-0.00128,0.14322,0
0.10383,0.94388,-0.001548,-0.00129,0.10563,0
0.32131,-1,-0.001028,0.00128,0.32585,1
0.14065,0.99705,0.000374,0.00128,0.14386,0
0.12075,0.99977,-0.001506,-0.00128,0.12347,0
0.32664,-0.99254,0.000376,0,0.33086,0
0.318859,0.999707,0.003047,0.004495,0.324097,1
0.23434,0.99438,0.001536,0.00128,0.23894,0
0.12317,0.99655,0.001329,0,0.12603,0
0.150689,0.994069,0.001292,0.000948,0.140477,1
0.18312,0.99977,-0.00256,-0.00256,0.18609,0
0.196941,0.99964,-0.001529,-0.005395,0.300185,1
0.1264,0.7746,0.001434,0.000254,0.12763,1
0.32665,0.99827,-0.002224,-0.00129,0.33086,0
0.12262,0,-0.000376,-0.00128,0.12581,0
0.10125,0.99977,-0.000512,0,0.10466,0
0.318297,-1,0.002229,0.00128,0.32382,1
0.12609,-0.98271,0.001536,0.00128,0.12848,0
0.35628,-0.99705,0,0,0.36236,0
0.12074,-0.99726,-0.001536,0,0.12395,0
0.11526,-0.7746,-0,0,0.1178,0
0.318194,0.999123,0.005087,0.00088,0.322338,1
0.37113,0.75048,-0.002207,-0.00128,0.37934,0
0.31759,-1,0.004096,0.00128,0.32403,0
0.12894,-0.99655,-0.002207,-0.00128,0.13094,0
0.16338,0.97619,-0.007168,-0.00513,0.16633,0
0.12796,0.79212,0.000762,0.00129,0.12966,0
0.160904,-0.622765,0.0033,0.002003,0.176311,1
0.42099,0.99929,-0.001557,-0.00129,0.42962,0
0.14736,0.75048,0.002207,0.00128,0.15085,0
0.12776,-1,0.000516,0,0.12913,0
0.12038,0.94388,-0,0,0.12272,0
0.26117,1,-0.003584,-0.00256,0.26456,0
0.31574,0.99908,-0.0036,-0.00257,0.32093,0
0.315524,1,-0.002092,0.001577,0.321837,1
0.317749,0.999922,-0.001536,-0.00128,0.321298,1
0.12306,0.99944,-0.001882,-0.00128,0.12624,0
0.321092,-0.996907,-0.003233,-0.002547,0.32595,1
0.1338,-0.95182,-0.000667,0,0.13746,0
0.37248,-0.99655,-0.000662,0,0.37731,0
0.122834,0,0.000847,0.000087,0.129622,1
0.137774,0.99382,-0.003908,-0.003227,0.149378,1
0.321075,-0.991703,-0.00282,0.000845,0.325666,1
0.318376,-0.999219,0.001943,0.001951,0.32376,1
0.184186,0.994182,-0.001224,0.001177,0.264749,1
0.2505,0.99949,0.001548,0.00129,0.25634,0
0.318947,-0.994014,-0.001748,-0.002344,0.32414,1
0.16065,0.99705,0.001506,0.00128,0.16249,0
0.14042,-0.99705,-0.000376,0,0.14215,0
0.13246,0.99664,-0.000374,-0.00128,0.13575,0
0.15759,0.99655,-0.001545,-0.00128,0.16142,0
0.12914,1,0.001032,0.00129,0.13238,0
0.15322,-0.99843,-0,0,0.15618,0
0.39759,-0.9824,0.000376,0,0.40378,0
0.151194,0.996481,-0.001407,-0.001089,0.152902,1
0.33721,-0.99567,0.000667,0,0.34421,0
0.11864,0.99906,-0,0,0.12112,0
0.12783,-0.98995,0.001548,0.00129,0.1287,0
0.12621,0.99438,-0.0041,-0.00256,0.12838,0
0.316295,0.999519,0.003942,0.00128,0.32254,1
0.12495,-0.99254,0.003012,0.00256,0.12656,0
0.13545,0.99591,-0.001024,-0.00128,0.13879,0
0.11682,0.7746,-0.000508,-0.00128,0.11898,0
0.13802,-0.993,0.000662,0,0.14013,0
0.1512,0.99705,0.003012,0.00256,0.1548,0
0.11404,-0.98995,0.000512,0,0.11706,0
0.319855,0.999364,0.000463,0.000429,0.325055,1
0.158293,0.979544,0.003682,0.00256,0.160633,1
0.315316,1,0.004196,0.001405,0.321331,1
0.32106,1,-0.003584,-0.00256,0.32563,1
0.096021,-0.94483,-0,0,0.097618,0
0.11426,-1,-0.001536,-0.00128,0.11706,0
0.135728,0.9956,-0.003077,0.000969,0.221945,1
0.321428,-1,-0.00119,-0.000945,0.325921,1
0.11539,0.98995,0.000512,0,0.11759,0
0.320028,0.999426,0.000957,0.001157,0.324636,1
0.12053,-0.99655,0,0,0.12272,0
0.31856,-0.999913,0.000117,0.000737,0.32382,1
0.16202,0.99655,-0,0,0.16366,0
0.10017,1,-0.000511,-0.00128,0.10232,0
0.11649,0,0.002048,0.00128,0.11962,0
0.12522,-0.7746,-0.000512,0,0.12688,0
0.11846,0.99591,0,0,0.12122,0
0.10017,-0.98978,0,0,0.10178,0
0.108412,0.995875,-0.00008,-0.00101,0.113486,1
0.319667,-0.999692,-0.001871,-0.004474,0.325631,1
0.318442,-0.999776,-0.001105,-0.00128,0.323916,1
0.098165,-1,-0.001538,-0.001282,0.10029,0
0.31831,-1,-0.001525,-0.000428,0.325314,1
0.12536,0,0.000516,0,0.12838,0
0.1444,0.98978,0.001024,0.00128,0.14722,0
0.24601,-0.94868,-0.001536,-0.00128,0.24919,0
0.142658,0.997321,-0.001539,-0.00128,0.152077,1
0.16434,0.99655,0.006853,0.00513,0.16697,0
0.287764,0.934335,0.001736,0.00128,0.27849,1
0.35386,0.99558,0.005076,0.0064,0.35873,0
0.117883,0.975444,-0.002881,-0.001283,0.119081,1
0.12272,-0.9824,0.004906,0.00385,0.12592,0
0.13983,-0.99015,0.000376,0,0.14216,0
0.11689,0,-0,0,0.11887,0
0.318286,0.999666,0.000211,0.00048,0.322381,1
0.219579,0.998523,0.001766,0.001028,0.219237,1
0.14008,-0.97855,0.001324,0,0.14205,0
0.14132,-0.99228,0.002564,0.00128,0.14391,0
0.098203,-1,-0.002051,-0.001282,0.099648,0
0.12328,-0.75048,-0.001986,0,0.1256,0
0.15741,-0.91915,0.000662,0,0.16035,0
0.149492,0.997476,0.003189,0.00256,0.147444,1
0.087903,0.99998,-0.001683,0.000178,0.090516,1
0.318404,-1,0.000512,0.000077,0.323905,1
0.12377,0.98735,0.000662,0,0.12624,0
0.093382,0.99974,0.001025,0.001281,0.094734,0
0.12173,0.98271,0.001024,0.00128,0.12438,0
0.31778,-1,0.003072,0.00256,0.32371,1
0.10167,-0.9759,-0,0,0.10456,0
0.124141,0.953706,-0.001726,-0.001761,0.122996,1
0.10867,0,0.002048,0.00128,0.11118,0
0.317239,0.999517,-0.001652,-0.002047,0.32322,1
0.127723,0.982946,0.001734,0.001288,0.13945,1
0.295816,0.983469,0.00279,0.00256,0.256455,1
0.11608,0.98978,-0.001024,0,0.11925,0
0.16207,0.75048,0.006191,0.00513,0.16547,0
0.099567,-0.98978,-0.000512,0,0.10242,0
0.11205,0.99655,0.003584,0.00256,0.11535,0
0.18593,-1,-0.003596,-0.00257,0.1894,0
0.1441,-1,0,0.00128,0.14701,0
0.11682,0.7746,0.001544,0.00257,0.11898,0
0.16342,0.99944,-0.003072,-0.00256,0.16612,0
0.16213,0.95182,0.004634,0.00384,0.16473,0
0.092515,0.99726,0.00205,0.001281,0.094307,0
0.13994,-0.93076,0.001506,0.00128,0.14141,0
0.318769,0.999919,-0.001364,-0.000098,0.32414,1
0.12756,-0.99705,0.001518,0.00129,0.12859,0
0.15457,-0.98561,0.003024,0.00257,0.15672,0
0.27298,0.99827,0.000512,0,0.27781,0
0.15041,0.97304,0.002869,0.00128,0.15341,0
0.318377,0.949382,0.001538,-0.000884,0.323503,1
0.157781,-0.996679,-0.003692,-0.00256,0.149939,1
0.316979,1,0.006662,0.001326,0.32254,1
0.318487,-0.997777,0.003789,0.001926,0.324013,1
0.11838,0,0.001548,0.00129,0.12026,1
0.142593,1,0.001522,0.00128,0.133757,1
0.31826,-1,0.001543,0.00128,0.32382,1
0.13959,0,-0.004647,-0.00385,0.14216,0
0.24,-0.99438,0.003596,0.00257,0.24331,0
0.092577,1,-0,0,0.095055,0
0.321097,-0.877529,0.001587,0.002172,0.326105,1
0.1265,-0.98271,-0.000512,0,0.12854,0
0.092209,1,-0.000573,-0.002471,0.101743,1
0.12983,-1,0,0,0.13398,0
0.25299,-0.94868,-0.001024,-0.00128,0.25987,0
0.11673,0,-0.001536,-0.00128,0.11967,0
0.1399,-0.98978,0.000512,0,0.14327,0
0.12227,0.98271,-0.000512,0,0.12651,0
0.13363,0.98271,-0.001536,-0.00128,0.13665,0
0.320949,-0.996115,-0.005452,-0.006084,0.324594,1
0.11838,0,0.000516,0,0.12047,1
0.11313,1,0.001536,0.00128,0.11439,0
0.321041,-0.686714,-0.001751,-0.001667,0.326311,1
0.318451,-0.999456,0.000512,0.000662,0.32382,1
0.12751,-0.99655,0,0,0.12891,0
0.116218,0.999721,-0.000185,0.000238,0.11844,1
0.14106,0.98978,-0.001024,0,0.14337,0
0.317789,0.961046,-0.000512,0,0.322005,1
0.31586,1,0.00768,0.0064,0.32158,1
0.10847,1,-0.001024,-0.00128,0.11001,0
0.316927,0.999357,-0.000937,-0.000108,0.322193,1
0.10457,-0.99705,-0.001536,-0.00128,0.10745,0
0.10472,0.99591,-0.000516,0,0.10584,0
0.39125,0.99015,0.001897,0.00129,0.39834,0
0.24509,0.99864,-0.001536,-0.00128,0.24748,0
0.317689,1,0.001547,0.001289,0.322114,1
0.179868,0.996877,-0.002305,-0.001498,0.188529,1
0.39082,0.993,-0.001557,-0.00129,0.39919,0
