1.535.125.280;[sample number];[timestamp per row];[timestamp from unix to excel friendly with timezone offset];[second];[binomial];[label];;FECHA Y HORA INICIAL;;;
8.685.287;5857;1535126744,25;11:05:44,25;1464,25;0;nonseizure;;;;;
8.727.557;5858;1535126744,50;11:05:44,50;1464,5;0;nonseizure;;;;;
8.753.176;5859;1535126744,75;11:05:44,75;1464,75;0;nonseizure;;;;;
8.803.133;5860;1535126745,00;11:05:45,00;1465;0;nonseizure;;;;;
8.867.180;5861;1535126745,25;11:05:45,25;1465,25;0;nonseizure;;;;;
8.909.451;5862;1535126745,50;11:05:45,50;1465,5;0;nonseizure;;;;;
8.953.004;5863;1535126745,75;11:05:45,75;1465,75;0;nonseizure;;;;;
9.031.141;5864;1535126746,00;11:05:46,00;1466;0;nonseizure;;;;;
9.088.784;5865;1535126746,25;11:05:46,25;1466,25;0;nonseizure;;;;;
9.096.470;5866;1535126746,50;11:05:46,50;1466,5;0;nonseizure;;;;;
9.070.850;5867;1535126746,75;11:05:46,75;1466,75;0;nonseizure;;;;;
9.029.860;5868;1535126747,00;11:05:47,00;1467;0;nonseizure;;;;;
8.967.094;5869;1535126747,25;11:05:47,25;1467,25;0;nonseizure;;;;;
8.927.384;5870;1535126747,50;11:05:47,50;1467,5;0;nonseizure;;;;;
8.882.552;5871;1535126747,75;11:05:47,75;1467,75;0;nonseizure;;;;;
8.854.371;5872;1535126748,00;11:05:48,00;1468;0;nonseizure;;;;;
8.815.943;5873;1535126748,25;11:05:48,25;1468,25;0;nonseizure;;;;;
8.796.728;5874;1535126748,50;11:05:48,50;1468,5;0;nonseizure;;;;;
8.853.090;5875;1535126748,75;11:05:48,75;1468,75;0;nonseizure;;;;;
9.043.951;5876;1535126749,00;11:05:49,00;1469;0;nonseizure;;;;;
9.259.150;5877;1535126749,25;11:05:49,25;1469,25;0;nonseizure;;;;;
9.391.087;5878;1535126749,50;11:05:49,50;1469,5;0;nonseizure;;;;;
9.439.763;5879;1535126749,75;11:05:49,75;1469,75;0;nonseizure;;;;;
9.527.478;5880;1535126750,00;11:05:50,00;1470;0;nonseizure;;;;;
9.537.725;5881;1535126750,25;11:05:50,25;1470,25;0;nonseizure;;;;;
9.477.521;5882;1535126750,50;11:05:50,50;1470,5;0;nonseizure;;;;;
9.385.293;5883;1535126750,75;11:05:50,75;1470,75;0;nonseizure;;;;;
9.298.188;5884;1535126751,00;11:05:51,00;1471;0;nonseizure;;;;;
9.190.589;5885;1535126751,25;11:05:51,25;1471,25;0;nonseizure;;;;;
9.109.890;5886;1535126751,50;11:05:51,50;1471,5;0;nonseizure;;;;;
9.043.281;5887;1535126751,75;11:05:51,75;1471,75;0;nonseizure;;;;;
8.989.481;5888;1535126752,00;11:05:52,00;1472;0;nonseizure;;;;;
8.930.557;5889;1535126752,25;11:05:52,25;1472,25;0;nonseizure;;;;;
8.897.923;5890;1535126752,50;11:05:52,50;1472,5;0;nonseizure;;;;;
8.869.742;5891;1535126752,75;11:05:52,75;1472,75;0;nonseizure;;;;;
8.840.281;5892;1535126753,00;11:05:53,00;1473;0;nonseizure;;;;;
8.803.133;5893;1535126753,25;11:05:53,25;1473,25;0;nonseizure;;;;;
8.786.481;5894;1535126753,50;11:05:53,50;1473,5;0;nonseizure;;;;;
8.780.076;5895;1535126753,75;11:05:53,75;1473,75;0;nonseizure;;;;;
8.794.167;5896;1535126754,00;11:05:54,00;1474;0;nonseizure;;;;;
8.815.943;5897;1535126754,25;11:05:54,25;1474,25;0;nonseizure;;;;;
8.831.314;5898;1535126754,50;11:05:54,50;1474,5;0;nonseizure;;;;;
8.818.504;5899;1535126754,75;11:05:54,75;1474,75;0;nonseizure;;;;;
8.803.133;5900;1535126755,00;11:05:55,00;1475;0;nonseizure;;;;;
8.776.234;5901;1535126755,25;11:05:55,25;1475,25;0;nonseizure;;;;;
8.757.019;5902;1535126755,50;11:05:55,50;1475,5;0;nonseizure;;;;;
8.727.557;5903;1535126755,75;11:05:55,75;1475,75;0;nonseizure;;;;;
8.710.905;5904;1535126756,00;11:05:56,00;1476;0;nonseizure;;;;;
8.686.567;5905;1535126756,25;11:05:56,25;1476,25;0;nonseizure;;;;;
8.669.915;5906;1535126756,50;11:05:56,50;1476,5;0;nonseizure;;;;;
8.658.386;5907;1535126756,75;11:05:56,75;1476,75;0;nonseizure;;;;;
8.654.543;5908;1535126757,00;11:05:57,00;1477;0;nonseizure;;;;;
8.636.610;5909;1535126757,25;11:05:57,25;1477,25;0;nonseizure;;;;;
8.632.768;5910;1535126757,50;11:05:57,50;1477,5;0;nonseizure;;;;;
8.634.048;5911;1535126757,75;11:05:57,75;1477,75;0;nonseizure;;;;;
8.618.677;5912;1535126758,00;11:05:58,00;1478;0;nonseizure;;;;;
8.618.677;5913;1535126758,25;11:05:58,25;1478,25;0;nonseizure;;;;;
8.614.834;5914;1535126758,50;11:05:58,50;1478,5;0;nonseizure;;;;;
8.608.429;5915;1535126758,75;11:05:58,75;1478,75;0;nonseizure;;;;;
8.593.058;5916;1535126759,00;11:05:59,00;1479;0;nonseizure;;;;;
8.577.686;5917;1535126759,25;11:05:59,25;1479,25;0;nonseizure;;;;;
8.575.125;5918;1535126759,50;11:05:59,50;1479,5;0;nonseizure;;;;;
8.610.991;5919;1535126759,75;11:05:59,75;1479,75;0;nonseizure;;;;;
8.672.477;5920;1535126760,00;11:06:00,00;1480;0;nonseizure;;;;;
8.721.152;5921;1535126760,25;11:06:00,25;1480,25;0;nonseizure;;;;;
8.753.176;5922;1535126760,50;11:06:00,50;1480,5;0;nonseizure;;;;;
8.781.357;5923;1535126760,75;11:06:00,75;1480,75;0;nonseizure;;;;;
8.815.943;5924;1535126761,00;11:06:01,00;1481;0;nonseizure;;;;;
8.850.528;5925;1535126761,25;11:06:01,25;1481,25;0;nonseizure;;;;;
8.842.842;5926;1535126761,50;11:06:01,50;1481,5;0;nonseizure;;;;;
8.824.909;5927;1535126761,75;11:06:01,75;1481,75;0;nonseizure;;;;;
8.806.976;5928;1535126762,00;11:06:02,00;1482;0;nonseizure;;;;;
8.796.728;5929;1535126762,25;11:06:02,25;1482,25;0;nonseizure;;;;;
8.778.795;5930;1535126762,50;11:06:02,50;1482,5;0;nonseizure;;;;;
8.746.772;5931;1535126762,75;11:06:02,75;1482,75;0;nonseizure;;;;;
8.731.400;5932;1535126763,00;11:06:03,00;1483;0;nonseizure;;;;;
8.713.467;5933;1535126763,25;11:06:03,25;1483,25;0;nonseizure;;;;;
8.700.658;5934;1535126763,50;11:06:03,50;1483,5;0;nonseizure;;;;;
8.684.005;5935;1535126763,75;11:06:03,75;1483,75;0;nonseizure;;;;;
8.672.477;5936;1535126764,00;11:06:04,00;1484;0;nonseizure;;;;;
8.654.543;5937;1535126764,25;11:06:04,25;1484,25;0;nonseizure;;;;;
8.648.139;5938;1535126764,50;11:06:04,50;1484,5;0;nonseizure;;;;;
8.639.172;5939;1535126764,75;11:06:04,75;1484,75;0;nonseizure;;;;;
8.628.924;5940;1535126765,00;11:06:05,00;1485;0;nonseizure;;;;;
8.616.115;5941;1535126765,25;11:06:05,25;1485,25;0;nonseizure;;;;;
8.613.553;5942;1535126765,50;11:06:05,50;1485,5;0;nonseizure;;;;;
8.605.867;5943;1535126765,75;11:06:05,75;1485,75;0;nonseizure;;;;;
8.598.182;5944;1535126766,00;11:06:06,00;1486;0;nonseizure;;;;;
8.589.215;5945;1535126766,25;11:06:06,25;1486,25;0;nonseizure;;;;;
8.589.215;5946;1535126766,50;11:06:06,50;1486,5;0;nonseizure;;;;;
8.590.496;5947;1535126766,75;11:06:06,75;1486,75;0;nonseizure;;;;;
8.567.439;5948;1535126767,00;11:06:07,00;1487;0;nonseizure;;;;;
8.557.192;5949;1535126767,25;11:06:07,25;1487,25;0;nonseizure;;;;;
8.561.034;5950;1535126767,50;11:06:07,50;1487,5;0;nonseizure;;;;;
8.558.473;5951;1535126767,75;11:06:07,75;1487,75;0;nonseizure;;;;;
8.549.506;5952;1535126768,00;11:06:08,00;1488;0;nonseizure;;;;;
8.555.911;5953;1535126768,25;11:06:08,25;1488,25;0;nonseizure;;;;;
8.571.282;5954;1535126768,50;11:06:08,50;1488,5;0;nonseizure;;;;;
8.594.339;5955;1535126768,75;11:06:08,75;1488,75;0;nonseizure;;;;;
8.610.991;5956;1535126769,00;11:06:09,00;1489;0;nonseizure;;;;;
8.605.867;5957;1535126769,25;11:06:09,25;1489,25;0;nonseizure;;;;;
8.603.306;5958;1535126769,50;11:06:09,50;1489,5;0;nonseizure;;;;;
8.585.372;5959;1535126769,75;11:06:09,75;1489,75;0;nonseizure;;;;;
8.571.282;5960;1535126770,00;11:06:10,00;1490;0;nonseizure;;;;;
8.554.629;5961;1535126770,25;11:06:10,25;1490,25;0;nonseizure;;;;;
8.543.101;5962;1535126770,50;11:06:10,50;1490,5;0;nonseizure;;;;;
8.540.539;5963;1535126770,75;11:06:10,75;1490,75;0;nonseizure;;;;;
8.522.606;5964;1535126771,00;11:06:11,00;1491;0;nonseizure;;;;;
8.511.078;5965;1535126771,25;11:06:11,25;1491,25;0;nonseizure;;;;;
8.508.515;5966;1535126771,50;11:06:11,50;1491,5;0;nonseizure;;;;;
8.498.268;5967;1535126771,75;11:06:11,75;1491,75;0;nonseizure;;;;;
8.496.987;5968;1535126772,00;11:06:12,00;1492;0;nonseizure;;;;;
8.486.739;5969;1535126772,25;11:06:12,25;1492,25;0;nonseizure;;;;;
8.486.739;5970;1535126772,50;11:06:12,50;1492,5;0;nonseizure;;;;;
8.489.302;5971;1535126772,75;11:06:12,75;1492,75;0;nonseizure;;;;;
8.493.144;5972;1535126773,00;11:06:13,00;1493;0;nonseizure;;;;;
8.480.335;5973;1535126773,25;11:06:13,25;1493,25;0;nonseizure;;;;;
8.481.616;5974;1535126773,50;11:06:13,50;1493,5;0;nonseizure;;;;;
8.470.087;5975;1535126773,75;11:06:13,75;1493,75;0;nonseizure;;;;;
8.467.525;5976;1535126774,00;11:06:14,00;1494;0;nonseizure;;;;;
8.463.682;5977;1535126774,25;11:06:14,25;1494,25;0;nonseizure;;;;;
8.454.716;5978;1535126774,50;11:06:14,50;1494,5;0;nonseizure;;;;;
8.447.030;5979;1535126774,75;11:06:14,75;1494,75;0;nonseizure;;;;;
8.443.188;5980;1535126775,00;11:06:15,00;1495;0;nonseizure;;;;;
8.432.940;5981;1535126775,25;11:06:15,25;1495,25;0;nonseizure;;;;;
8.430.481;5982;1535126775,50;11:06:15,50;1495,5;0;nonseizure;;;;;
8.434.323;5983;1535126775,75;11:06:15,75;1495,75;0;nonseizure;;;;;
8.434.323;5984;1535126776,00;11:06:16,00;1496;0;nonseizure;;;;;
8.459.942;5985;1535126776,25;11:06:16,25;1496,25;0;nonseizure;;;;;
8.480.437;5986;1535126776,50;11:06:16,50;1496,5;0;nonseizure;;;;;
8.485.561;5987;1535126776,75;11:06:16,75;1496,75;0;nonseizure;;;;;
8.483.000;5988;1535126777,00;11:06:17,00;1497;0;nonseizure;;;;;
8.468.909;5989;1535126777,25;11:06:17,25;1497,25;0;nonseizure;;;;;
8.465.066;5990;1535126777,50;11:06:17,50;1497,5;0;nonseizure;;;;;
8.447.133;5991;1535126777,75;11:06:17,75;1497,75;0;nonseizure;;;;;
8.435.604;5992;1535126778,00;11:06:18,00;1498;0;nonseizure;;;;;
8.417.671;5993;1535126778,25;11:06:18,25;1498,25;0;nonseizure;;;;;
8.417.671;5994;1535126778,50;11:06:18,50;1498,5;0;nonseizure;;;;;
8.408.705;5995;1535126778,75;11:06:18,75;1498,75;0;nonseizure;;;;;
8.403.581;5996;1535126779,00;11:06:19,00;1499;0;nonseizure;;;;;
8.390.771;5997;1535126779,25;11:06:19,25;1499,25;0;nonseizure;;;;;
8.389.490;5998;1535126779,50;11:06:19,50;1499,5;0;nonseizure;;;;;
8.385.648;5999;1535126779,75;11:06:19,75;1499,75;0;nonseizure;;;;;
8.377.962;6000;1535126780,00;11:06:20,00;1500;0;nonseizure;;;;;
8.365.152;6001;1535126780,25;11:06:20,25;1500,25;0;nonseizure;;;;;
8.381.804;6002;1535126780,50;11:06:20,50;1500,5;0;nonseizure;;;;;
8.392.053;6003;1535126780,75;11:06:20,75;1500,75;0;nonseizure;;;;;
8.438.167;6004;1535126781,00;11:06:21,00;1501;0;nonseizure;;;;;
8.502.213;6005;1535126781,25;11:06:21,25;1501,25;0;nonseizure;;;;;
8.529.114;6006;1535126781,50;11:06:21,50;1501,5;0;nonseizure;;;;;
8.543.203;6007;1535126781,75;11:06:21,75;1501,75;0;nonseizure;;;;;
8.544.485;6008;1535126782,00;11:06:22,00;1502;0;nonseizure;;;;;
8.536.799;6009;1535126782,25;11:06:22,25;1502,25;0;nonseizure;;;;;
8.508.618;6010;1535126782,50;11:06:22,50;1502,5;0;nonseizure;;;;;
8.486.842;6011;1535126782,75;11:06:22,75;1502,75;0;nonseizure;;;;;
8.467.628;6012;1535126783,00;11:06:23,00;1503;0;nonseizure;;;;;
8.448.414;6013;1535126783,25;11:06:23,25;1503,25;0;nonseizure;;;;;
8.436.885;6014;1535126783,50;11:06:23,50;1503,5;0;nonseizure;;;;;
8.430.481;6015;1535126783,75;11:06:23,75;1503,75;0;nonseizure;;;;;
8.412.547;6016;1535126784,00;11:06:24,00;1504;0;nonseizure;;;;;
8.401.019;6017;1535126784,25;11:06:24,25;1504,25;0;nonseizure;;;;;
8.392.053;6018;1535126784,50;11:06:24,50;1504,5;0;nonseizure;;;;;
8.383.085;6019;1535126784,75;11:06:24,75;1504,75;0;nonseizure;;;;;
8.389.490;6020;1535126785,00;11:06:25,00;1505;0;nonseizure;;;;;
8.371.557;6021;1535126785,25;11:06:25,25;1505,25;0;nonseizure;;;;;
8.395.895;6022;1535126785,50;11:06:25,50;1505,5;0;nonseizure;;;;;
8.442.009;6023;1535126785,75;11:06:25,75;1505,75;0;nonseizure;;;;;
8.518.866;6024;1535126786,00;11:06:26,00;1506;0;nonseizure;;;;;
8.554.732;6025;1535126786,25;11:06:26,25;1506,25;0;nonseizure;;;;;
8.568.823;6026;1535126786,50;11:06:26,50;1506,5;0;nonseizure;;;;;
8.561.137;6027;1535126786,75;11:06:26,75;1506,75;0;nonseizure;;;;;
8.548.327;6028;1535126787,00;11:06:27,00;1507;0;nonseizure;;;;;
8.516.304;6029;1535126787,25;11:06:27,25;1507,25;0;nonseizure;;;;;
8.488.123;6030;1535126787,50;11:06:27,50;1507,5;0;nonseizure;;;;;
8.481.718;6031;1535126787,75;11:06:27,75;1507,75;0;nonseizure;;;;;
8.522.709;6032;1535126788,00;11:06:28,00;1508;0;nonseizure;;;;;
8.593.161;6033;1535126788,25;11:06:28,25;1508,25;0;nonseizure;;;;;
8.639.275;6034;1535126788,50;11:06:28,50;1508,5;0;nonseizure;;;;;
8.655.927;6035;1535126788,75;11:06:28,75;1508,75;0;nonseizure;;;;;
8.659.770;6036;1535126789,00;11:06:29,00;1509;0;nonseizure;;;;;
8.731.503;6037;1535126789,25;11:06:29,25;1509,25;0;nonseizure;;;;;
8.999.220;6038;1535126789,50;11:06:29,50;1509,5;0;nonseizure;;;;;
9.366.749;6039;1535126789,75;11:06:29,75;1509,75;0;nonseizure;;;;;
9.529.429;6040;1535126790,00;11:06:30,00;1510;0;nonseizure;;;;;
9.699.124;6041;1535126790,25;11:06:30,25;1510,25;0;nonseizure;;;;;
9.702.968;6042;1535126790,50;11:06:30,50;1510,5;0;nonseizure;;;;;
9.606.896;6043;1535126790,75;11:06:30,75;1510,75;0;nonseizure;;;;;
9.473.679;6044;1535126791,00;11:06:31,00;1511;0;nonseizure;;;;;
9.337.898;6045;1535126791,25;11:06:31,25;1511,25;0;nonseizure;;;;;
9.227.736;6046;1535126791,50;11:06:31,50;1511,5;0;nonseizure;;;;;
9.123.981;6047;1535126791,75;11:06:31,75;1511,75;0;nonseizure;;;;;
9.048.405;6048;1535126792,00;11:06:32,00;1512;0;nonseizure;;;;;
8.985.638;6049;1535126792,25;11:06:32,25;1512,25;0;nonseizure;;;;;
8.936.962;6050;1535126792,50;11:06:32,50;1512,5;0;nonseizure;;;;;
8.883.833;6051;1535126792,75;11:06:32,75;1512,75;0;nonseizure;;;;;
8.850.528;6052;1535126793,00;11:06:33,00;1513;0;nonseizure;;;;;
8.817.224;6053;1535126793,25;11:06:33,25;1513,25;0;nonseizure;;;;;
8.787.762;6054;1535126793,50;11:06:33,50;1513,5;0;nonseizure;;;;;
8.762.143;6055;1535126793,75;11:06:33,75;1513,75;0;nonseizure;;;;;
8.737.804;6056;1535126794,00;11:06:34,00;1514;0;nonseizure;;;;;
8.719.872;6057;1535126794,25;11:06:34,25;1514,25;0;nonseizure;;;;;
8.710.905;6058;1535126794,50;11:06:34,50;1514,5;0;nonseizure;;;;;
8.689.129;6059;1535126794,75;11:06:34,75;1514,75;0;nonseizure;;;;;
8.672.477;6060;1535126795,00;11:06:35,00;1515;0;nonseizure;;;;;
8.651.981;6061;1535126795,25;11:06:35,25;1515,25;0;nonseizure;;;;;
8.635.329;6062;1535126795,50;11:06:35,50;1515,5;0;nonseizure;;;;;
8.622.519;6063;1535126795,75;11:06:35,75;1515,75;0;nonseizure;;;;;
8.608.429;6064;1535126796,00;11:06:36,00;1516;0;nonseizure;;;;;
8.589.215;6065;1535126796,25;11:06:36,25;1516,25;0;nonseizure;;;;;
8.575.125;6066;1535126796,50;11:06:36,50;1516,5;0;nonseizure;;;;;
8.562.315;6067;1535126796,75;11:06:36,75;1516,75;0;nonseizure;;;;;
8.552.068;6068;1535126797,00;11:06:37,00;1517;0;nonseizure;;;;;
8.546.944;6069;1535126797,25;11:06:37,25;1517,25;0;nonseizure;;;;;
8.531.572;6070;1535126797,50;11:06:37,50;1517,5;0;nonseizure;;;;;
8.517.482;6071;1535126797,75;11:06:37,75;1517,75;0;nonseizure;;;;;
8.504.673;6072;1535126798,00;11:06:38,00;1518;0;nonseizure;;;;;
8.491.863;6073;1535126798,25;11:06:38,25;1518,25;0;nonseizure;;;;;
8.476.492;6074;1535126798,50;11:06:38,50;1518,5;0;nonseizure;;;;;
8.471.368;6075;1535126798,75;11:06:38,75;1518,75;0;nonseizure;;;;;
8.455.997;6076;1535126799,00;11:06:39,00;1519;0;nonseizure;;;;;
8.448.311;6077;1535126799,25;11:06:39,25;1519,25;0;nonseizure;;;;;
8.434.221;6078;1535126799,50;11:06:39,50;1519,5;0;nonseizure;;;;;
8.420.233;6079;1535126799,75;11:06:39,75;1519,75;0;nonseizure;;;;;
8.418.952;6080;1535126800,00;11:06:40,00;1520;0;nonseizure;;;;;
8.399.738;6081;1535126800,25;11:06:40,25;1520,25;0;nonseizure;;;;;
8.401.019;6082;1535126800,50;11:06:40,50;1520,5;0;nonseizure;;;;;
8.389.490;6083;1535126800,75;11:06:40,75;1520,75;0;nonseizure;;;;;
8.377.962;6084;1535126801,00;11:06:41,00;1521;0;nonseizure;;;;;
8.366.433;6085;1535126801,25;11:06:41,25;1521,25;0;nonseizure;;;;;
8.363.872;6086;1535126801,50;11:06:41,50;1521,5;0;nonseizure;;;;;
8.348.500;6087;1535126801,75;11:06:41,75;1521,75;0;nonseizure;;;;;
8.342.095;6088;1535126802,00;11:06:42,00;1522;0;nonseizure;;;;;
8.331.848;6089;1535126802,25;11:06:42,25;1522,25;0;nonseizure;;;;;
8.336.971;6090;1535126802,50;11:06:42,50;1522,5;0;nonseizure;;;;;
8.331.848;6091;1535126802,75;11:06:42,75;1522,75;0;nonseizure;;;;;
8.328.005;6092;1535126803,00;11:06:43,00;1523;0;nonseizure;;;;;
8.317.758;6093;1535126803,25;11:06:43,25;1523,25;0;nonseizure;;;;;
8.313.914;6094;1535126803,50;11:06:43,50;1523,5;0;nonseizure;;;;;
8.306.229;6095;1535126803,75;11:06:43,75;1523,75;0;nonseizure;;;;;
8.297.262;6096;1535126804,00;11:06:44,00;1524;0;nonseizure;;;;;
8.290.857;6097;1535126804,25;11:06:44,25;1524,25;0;nonseizure;;;;;
8.289.577;6098;1535126804,50;11:06:44,50;1524,5;0;nonseizure;;;;;
8.310.072;6099;1535126804,75;11:06:44,75;1524,75;0;nonseizure;;;;;
8.351.062;6100;1535126805,00;11:06:45,00;1525;0;nonseizure;;;;;
8.388.209;6101;1535126805,25;11:06:45,25;1525,25;0;nonseizure;;;;;
8.411.266;6102;1535126805,50;11:06:45,50;1525,5;0;nonseizure;;;;;
8.421.514;6103;1535126805,75;11:06:45,75;1525,75;0;nonseizure;;;;;
8.415.110;6104;1535126806,00;11:06:46,00;1526;0;nonseizure;;;;;
8.394.614;6105;1535126806,25;11:06:46,25;1526,25;0;nonseizure;;;;;
8.380.524;6106;1535126806,50;11:06:46,50;1526,5;0;nonseizure;;;;;
8.362.591;6107;1535126806,75;11:06:46,75;1526,75;0;nonseizure;;;;;
8.345.938;6108;1535126807,00;11:06:47,00;1527;0;nonseizure;;;;;
8.325.443;6109;1535126807,25;11:06:47,25;1527,25;0;nonseizure;;;;;
8.328.005;6110;1535126807,50;11:06:47,50;1527,5;0;nonseizure;;;;;
8.424.076;6111;1535126807,75;11:06:47,75;1527,75;0;nonseizure;;;;;
8.644.399;6112;1535126808,00;11:06:48,00;1528;0;nonseizure;;;;;
8.892.901;6113;1535126808,25;11:06:48,25;1528,25;0;nonseizure;;;;;
9.036.367;6114;1535126808,50;11:06:48,50;1528,5;0;nonseizure;;;;;
9.175.888;6115;1535126808,75;11:06:48,75;1528,75;0;nonseizure;;;;;
9.181.012;6116;1535126809,00;11:06:49,00;1529;0;nonseizure;;;;;
9.122.088;6117;1535126809,25;11:06:49,25;1529,25;0;nonseizure;;;;;
9.037.546;6118;1535126809,50;11:06:49,50;1529,5;0;nonseizure;;;;;
8.946.599;6119;1535126809,75;11:06:49,75;1529,75;0;nonseizure;;;;;
8.868.462;6120;1535126810,00;11:06:50,00;1530;0;nonseizure;;;;;
8.799.291;6121;1535126810,25;11:06:50,25;1530,25;0;nonseizure;;;;;
8.745.490;6122;1535126810,50;11:06:50,50;1530,5;0;nonseizure;;;;;
8.695.534;6123;1535126810,75;11:06:50,75;1530,75;0;nonseizure;;;;;
8.658.386;6124;1535126811,00;11:06:51,00;1531;0;nonseizure;;;;;
8.617.396;6125;1535126811,25;11:06:51,25;1531,25;0;nonseizure;;;;;
8.590.496;6126;1535126811,50;11:06:51,50;1531,5;0;nonseizure;;;;;
8.566.158;6127;1535126811,75;11:06:51,75;1531,75;0;nonseizure;;;;;
8.548.225;6128;1535126812,00;11:06:52,00;1532;0;nonseizure;;;;;
8.537.977;6129;1535126812,25;11:06:52,25;1532,25;0;nonseizure;;;;;
8.526.449;6130;1535126812,50;11:06:52,50;1532,5;0;nonseizure;;;;;
8.516.201;6131;1535126812,75;11:06:52,75;1532,75;0;nonseizure;;;;;
8.526.449;6132;1535126813,00;11:06:53,00;1533;0;nonseizure;;;;;
8.534.135;6133;1535126813,25;11:06:53,25;1533,25;0;nonseizure;;;;;
8.526.449;6134;1535126813,50;11:06:53,50;1533,5;0;nonseizure;;;;;
8.516.201;6135;1535126813,75;11:06:53,75;1533,75;0;nonseizure;;;;;
8.496.987;6136;1535126814,00;11:06:54,00;1534;0;nonseizure;;;;;
8.476.492;6137;1535126814,25;11:06:54,25;1534,25;0;nonseizure;;;;;
8.463.682;6138;1535126814,50;11:06:54,50;1534,5;0;nonseizure;;;;;
8.435.502;6139;1535126814,75;11:06:54,75;1534,75;0;nonseizure;;;;;
8.420.233;6140;1535126815,00;11:06:55,00;1535;0;nonseizure;;;;;
8.404.861;6141;1535126815,25;11:06:55,25;1535,25;0;nonseizure;;;;;
8.393.333;6142;1535126815,50;11:06:55,50;1535,5;0;nonseizure;;;;;
8.383.085;6143;1535126815,75;11:06:55,75;1535,75;0;nonseizure;;;;;
8.368.996;6144;1535126816,00;11:06:56,00;1536;0;nonseizure;;;;;
8.354.905;6145;1535126816,25;11:06:56,25;1536,25;0;nonseizure;;;;;
8.353.623;6146;1535126816,50;11:06:56,50;1536,5;0;nonseizure;;;;;
8.335.690;6147;1535126816,75;11:06:56,75;1536,75;0;nonseizure;;;;;
8.329.286;6148;1535126817,00;11:06:57,00;1537;0;nonseizure;;;;;
8.324.162;6149;1535126817,25;11:06:57,25;1537,25;0;nonseizure;;;;;
8.312.634;6150;1535126817,50;11:06:57,50;1537,5;0;nonseizure;;;;;
8.301.105;6151;1535126817,75;11:06:57,75;1537,75;0;nonseizure;;;;;
8.302.386;6152;1535126818,00;11:06:58,00;1538;0;nonseizure;;;;;
8.292.138;6153;1535126818,25;11:06:58,25;1538,25;0;nonseizure;;;;;
8.292.138;6154;1535126818,50;11:06:58,50;1538,5;0;nonseizure;;;;;
8.276.767;6155;1535126818,75;11:06:58,75;1538,75;0;nonseizure;;;;;
8.275.486;6156;1535126819,00;11:06:59,00;1539;0;nonseizure;;;;;
8.258.834;6157;1535126819,25;11:06:59,25;1539,25;0;nonseizure;;;;;
8.248.587;6158;1535126819,50;11:06:59,50;1539,5;0;nonseizure;;;;;
8.246.024;6159;1535126819,75;11:06:59,75;1539,75;0;nonseizure;;;;;
8.230.653;6160;1535126820,00;11:07:00,00;1540;0;nonseizure;;;;;
8.222.967;6161;1535126820,25;11:07:00,25;1540,25;0;nonseizure;;;;;
8.230.653;6162;1535126820,50;11:07:00,50;1540,5;0;nonseizure;;;;;
8.230.653;6163;1535126820,75;11:07:00,75;1540,75;0;nonseizure;;;;;
8.239.619;6164;1535126821,00;11:07:01,00;1541;0;nonseizure;;;;;
8.288.296;6165;1535126821,25;11:07:01,25;1541,25;0;nonseizure;;;;;
8.412.547;6166;1535126821,50;11:07:01,50;1541,5;0;nonseizure;;;;;
8.556.013;6167;1535126821,75;11:07:01,75;1541,75;0;nonseizure;;;;;
8.646.960;6168;1535126822,00;11:07:02,00;1542;0;nonseizure;;;;;
8.694.355;6169;1535126822,25;11:07:02,25;1542,25;0;nonseizure;;;;;
8.700.760;6170;1535126822,50;11:07:02,50;1542,5;0;nonseizure;;;;;
8.685.389;6171;1535126822,75;11:07:02,75;1542,75;0;nonseizure;;;;;
8.672.579;6172;1535126823,00;11:07:03,00;1543;0;nonseizure;;;;;
8.658.489;6173;1535126823,25;11:07:03,25;1543,25;0;nonseizure;;;;;
8.648.241;6174;1535126823,50;11:07:03,50;1543,5;0;nonseizure;;;;;
8.623.903;6175;1535126823,75;11:07:03,75;1543,75;0;nonseizure;;;;;
8.597.004;6176;1535126824,00;11:07:04,00;1544;0;nonseizure;;;;;
8.559.856;6177;1535126824,25;11:07:04,25;1544,25;0;nonseizure;;;;;
8.531.675;6178;1535126824,50;11:07:04,50;1544,5;0;nonseizure;;;;;
8.493.247;6179;1535126824,75;11:07:04,75;1544,75;0;nonseizure;;;;;
8.466.347;6180;1535126825,00;11:07:05,00;1545;0;nonseizure;;;;;
8.448.414;6181;1535126825,25;11:07:05,25;1545,25;0;nonseizure;;;;;
8.463.785;6182;1535126825,50;11:07:05,50;1545,5;0;nonseizure;;;;;
8.488.123;6183;1535126825,75;11:07:05,75;1545,75;0;nonseizure;;;;;
8.500.933;6184;1535126826,00;11:07:06,00;1546;0;nonseizure;;;;;
8.511.180;6185;1535126826,25;11:07:06,25;1546,25;0;nonseizure;;;;;
8.503.494;6186;1535126826,50;11:07:06,50;1546,5;0;nonseizure;;;;;
8.521.428;6187;1535126826,75;11:07:06,75;1546,75;0;nonseizure;;;;;
8.522.709;6188;1535126827,00;11:07:07,00;1547;0;nonseizure;;;;;
8.513.742;6189;1535126827,25;11:07:07,25;1547,25;0;nonseizure;;;;;
8.498.371;6190;1535126827,50;11:07:07,50;1547,5;0;nonseizure;;;;;
8.481.718;6191;1535126827,75;11:07:07,75;1547,75;0;nonseizure;;;;;
